timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
11002356847,19440,-2,0,28375.8842267879,6223.6552479666,4573.3018570837,12550.1762048744,-46087.5487531669,-3893.3831263145,-51657.1051230227,-58516.2305052642,-11171.2841301113,-39439.3990661384,-53518.8114077201,-23091.2101426477,-36824.8895467023,-8738.7181812687,-15298.4573831818,-2868.1938304975
11002356847,19440,-2,0,28371.5768621126,6201.1085057537,4573.2653539932,12544.4208842771,-46086.1007972450,-3893.0059277130,-51655.8031794626,-58514.8190524328,-11171.4544778668,-39437.9511102164,-53516.7307315634,-23089.9203667845,-36825.8021239641,-8739.1562183543,-15297.2406134995,-2867.0378992994
11002356847,19440,-2,0,28370.5061047921,6200.1715930983,4573.8737388344,12542.1820280617,-46086.3928219688,-3891.4606302165,-51654.4525651153,-58514.7703816455,-11170.1403666099,-39437.7199239768,-53516.7063961697,-23088.6184232244,-36823.9161309565,-8741.3464037825,-15302.8864248254,-2872.0631580872
11002356847,19440,-2,0,28372.4772716775,6224.8111791648,4570.8196469318,12543.2406176853,-46088.0719641303,-3893.3101201336,-51656.4480673942,-58518.2016721495,-11172.2453781603,-39438.3648119084,-53519.3102832898,-23090.2853976892,-36824.9382174896,-8744.0598001740,-15310.3208875842,-2882.6125512327
11002356847,19440,-2,0,28370.0924031002,6218.2284551836,4571.0143300810,12541.4397985555,-46088.6073427905,-3894.6485667841,-51657.7378432574,-58519.2359263795,-11172.4522290063,-39439.6910908621,-53520.7339038181,-23091.0397948922,-36826.6903658321,-8742.3928257092,-15311.5741603569,-2883.1966006802
11002356847,19440,-2,0,28371.2361666015,6225.0301977076,4573.5087079297,12541.2086123158,-46088.2301441890,-3893.3466232240,-51655.8883533404,-58517.6784611862,-11170.8217576320,-39438.8028489940,-53518.2273582726,-23089.8108575131,-36826.2888318370,-8739.5820877431,-15308.7025839067,-2879.2786023032
11002356847,19440,-2,0,28374.8256371643,6244.8027050449,4573.4965402329,12542.8999221742,-46088.6195104874,-3893.0424308035,-51656.5940797561,-58518.1895044527,-11171.8803472556,-39438.5108242703,-53520.0281774024,-23091.5265027651,-36826.7633720131,-8738.5965043005,-15307.4614788308,-2879.6192978143
11002356847,19440,-2,0,28369.7882106796,6222.8643476731,4572.9611615726,12537.9841726578,-46090.0674664093,-3894.5390575127,-51657.7865140447,-58519.3576033477,-11173.5229863267,-39440.7618481825,-53521.0015931482,-23092.4634154205,-36828.7223712016,-8742.4779995870,-15309.2257948701,-2881.0185829489
11002391800,19441,-2,0,28367.0869819849,6212.3757930117,4571.0508331714,12532.3505290287,-46091.9291240232,-3896.1938642806,-51659.7090101428,-58521.4261118076,-11175.5793270898,-39441.7109285347,-53522.2426982241,-23092.9987940807,-36829.3672591332,-8744.0354647803,-15307.9846897942,-2882.6612220200
11002391800,19441,-2,0,28367.9630561561,6239.0595521444,4567.8020581197,12534.6015529410,-46091.4667515439,-3895.7679948918,-51658.6747559128,-58518.1773367559,-11174.4720666789,-39441.2607237523,-53521.0624316323,-23092.1105522126,-36828.2234956318,-8741.9061178363,-15302.6917416762,-2881.3349430663
