timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
11002356847,19440,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002391800,19441,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002424499,19442,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002448201,19443,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002476621,19444,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002511643,19445,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002541647,19446,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002577999,19447,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002606700,19448,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002660284,19449,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002669219,19450,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002699283,19451,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002728099,19452,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002768126,19453,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002794354,19454,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002822981,19455,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002853219,19456,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002884267,19457,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002915452,19458,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002954172,19459,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11002985433,19460,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11003013258,19461,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
