timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
560377174105,21749,-2,0,369.8371449333,3857.7804454106,7652.9702583640,-2607.4157521882,-10128.0866429963,-7746.6128531133,-10707.2081732843,-21870.1695987687,-13671.0766039006,-5297.1703087773,-7224.2657962012,-3849.6645916297,-24372.3347734385,2763.7098178789,6353.0587036786,9060.7241099911
560377174105,21749,-2,0,369.4234432413,3857.6952715328,7648.8089060505,-2608.8880435038,-10128.5246800820,-7759.9243134376,-10708.0599120619,-21869.8045678640,-13670.7845791768,-5297.7665259217,-7231.0432033316,-3847.1580460842,-24370.6069604896,2763.7219855758,6354.0564548181,9064.4474252189
560377174105,21749,-2,0,369.5086171191,3858.1698117089,7641.0824185679,-2612.7330356999,-10124.6188494018,-7773.4304569111,-10707.1108317097,-21866.3246065726,-13666.0391774159,-5299.2388172372,-7233.3307303343,-3842.5221535946,-24366.6159559317,2767.2992884417,6355.5774169209,9069.7160379432
560377174105,21749,-2,0,372.2098458138,3861.3090774892,7639.1720901667,-2610.0561423988,-10122.2461485213,-7768.3200242454,-10702.5844484916,-21864.3169365968,-13665.0535939732,-5298.7399416675,-7227.2225465292,-3841.4270608806,-24366.0319064842,2768.4065488526,6356.2466402462,9068.2924174149
560377174105,21749,-2,0,374.3878635451,3863.4627598269,7648.3100304808,-2603.4734184176,-10122.1488069468,-7750.6281930649,-10701.0269832982,-21867.0303329883,-13668.4848844773,-5295.0774649238,-7221.3333812669,-3846.9511952382,-24372.3469411353,2763.6854824853,6351.3552261234,9061.1378116830
560377174105,21749,-2,0,371.8813179996,3860.0193016260,7654.3087050145,-2603.7654431414,-10126.5170101062,-7741.4172465699,-10702.7547962471,-21871.6418900842,-13671.7944980132,-5295.0652972270,-7224.2779638981,-3850.9178644024,-24376.2041010281,2759.1834346608,6347.7049170765,9057.4631672425
560377174105,21749,-2,0,369.2165923954,3855.5050861047,7647.2757762508,-2608.9732173816,-10129.0965618327,-7755.0937377989,-10706.6484592304,-21871.7635670525,-13673.1207769669,-5297.9977121613,-7233.6714258454,-3849.4942438742,-24374.5127911698,2761.9576695364,6350.1262887443,9059.3126571596
560377174105,21749,-2,0,370.1900081412,3855.0670490191,7636.9819047386,-2612.7208680030,-10126.6021839839,-7772.3475318938,-10705.4681926386,-21867.7482271009,-13668.8377476852,-5298.2897368850,-7235.4600772783,-3843.8362648515,-24368.4289427583,2767.1654437766,6354.6770073560,9067.2094923977
560377206571,21750,-2,0,372.1855104201,3856.7340234838,7637.6511280639,-2611.8569615286,-10124.4850047368,-7771.7026439622,-10701.8787220758,-21865.5580416728,-13663.5569672640,-5296.3550730902,-7226.8818510182,-3841.1472038536,-24365.2896769780,2771.5823177234,6357.8771116205,9069.4483486131
560377206571,21750,-2,0,374.8867391148,3862.9517165603,7648.0666765443,-2604.8605358554,-10122.5868440324,-7753.0982355199,-10698.9219717478,-21866.5071220250,-13665.0657616701,-5294.0310429970,-7221.9782691985,-3844.7853452037,-24366.8958129586,2769.4894738698,6355.8451062510,9064.4352575220
