timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
560377174105,21749,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377206571,21750,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377240519,21751,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377268049,21752,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377317848,21753,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377336603,21754,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377364023,21755,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377397069,21756,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377428029,21757,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377458226,21758,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377535389,21759,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377540685,21760,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377551724,21761,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377581606,21762,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377614168,21763,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377646851,21764,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377679352,21765,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377709491,21766,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377743235,21767,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377764770,21768,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377801907,21769,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377841641,21770,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377894148,21771,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377901939,21772,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377953241,21773,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377979467,21774,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560377996300,21775,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378027752,21776,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378057813,21777,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378081530,21778,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378112879,21779,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378146780,21780,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378175797,21781,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378249634,21782,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378272985,21783,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378280530,21784,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560378305509,21785,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
