timestamp,sequence,battery,flags,Photodiode-ch1
561327621437,41781,-2,0,112903.2258064516
561327621437,41781,-2,0,12903.2258064516
561327621437,41781,-2,0,3225.8064516129
561327621437,41781,-2,0,3225.8064516129
561327621437,41781,-2,0,3225.8064516129
561327621437,41781,-2,0,3225.8064516129
561327621437,41781,-2,0,3225.8064516129
561327621437,41781,-2,0,3225.8064516129
561327712844,41782,-2,0,109677.4193548387
561327712844,41782,-2,0,19354.8387096774
561327712844,41782,-2,0,6451.6129032258
561327712844,41782,-2,0,3225.8064516129
561327712844,41782,-2,0,3225.8064516129
561327712844,41782,-2,0,3225.8064516129
561327712844,41782,-2,0,3225.8064516129
561327712844,41782,-2,0,3225.8064516129
561327745465,41783,-2,0,109677.4193548387
561327745465,41783,-2,0,19354.8387096774
561327745465,41783,-2,0,6451.6129032258
561327745465,41783,-2,0,3225.8064516129
561327745465,41783,-2,0,3225.8064516129
561327745465,41783,-2,0,3225.8064516129
561327745465,41783,-2,0,3225.8064516129
561327745465,41783,-2,0,3225.8064516129
561327757927,41784,-2,0,109677.4193548387
561327757927,41784,-2,0,19354.8387096774
561327757927,41784,-2,0,6451.6129032258
561327757927,41784,-2,0,3225.8064516129
561327757927,41784,-2,0,3225.8064516129
561327757927,41784,-2,0,3225.8064516129
561327757927,41784,-2,0,3225.8064516129
561327757927,41784,-2,0,3225.8064516129
561327765278,41785,-2,0,109677.4193548387
561327765278,41785,-2,0,19354.8387096774
561327765278,41785,-2,0,6451.6129032258
561327765278,41785,-2,0,3225.8064516129
561327765278,41785,-2,0,3225.8064516129
561327765278,41785,-2,0,3225.8064516129
561327765278,41785,-2,0,3225.8064516129
561327765278,41785,-2,0,3225.8064516129
561327775253,41786,-2,0,109677.4193548387
561327775253,41786,-2,0,19354.8387096774
561327775253,41786,-2,0,6451.6129032258
561327775253,41786,-2,0,3225.8064516129
561327775253,41786,-2,0,3225.8064516129
561327775253,41786,-2,0,3225.8064516129
561327775253,41786,-2,0,3225.8064516129
561327775253,41786,-2,0,3225.8064516129
561327829693,41787,-2,0,109677.4193548387
561327829693,41787,-2,0,16129.0322580645
561327829693,41787,-2,0,3225.8064516129
561327829693,41787,-2,0,3225.8064516129
561327829693,41787,-2,0,3225.8064516129
561327829693,41787,-2,0,3225.8064516129
561327829693,41787,-2,0,3225.8064516129
561327829693,41787,-2,0,3225.8064516129
561327841726,41788,-2,0,109677.4193548387
561327841726,41788,-2,0,16129.0322580645
561327841726,41788,-2,0,3225.8064516129
561327841726,41788,-2,0,3225.8064516129
561327841726,41788,-2,0,3225.8064516129
561327841726,41788,-2,0,3225.8064516129
561327841726,41788,-2,0,3225.8064516129
561327841726,41788,-2,0,3225.8064516129
561327876804,41789,-2,0,109677.4193548387
561327876804,41789,-2,0,16129.0322580645
561327876804,41789,-2,0,3225.8064516129
561327876804,41789,-2,0,3225.8064516129
561327876804,41789,-2,0,3225.8064516129
561327876804,41789,-2,0,3225.8064516129
561327876804,41789,-2,0,3225.8064516129
561327876804,41789,-2,0,3225.8064516129
561327907773,41790,-2,0,109677.4193548387
561327907773,41790,-2,0,16129.0322580645
561327907773,41790,-2,0,6451.6129032258
561327907773,41790,-2,0,3225.8064516129
561327907773,41790,-2,0,3225.8064516129
561327907773,41790,-2,0,3225.8064516129
561327907773,41790,-2,0,3225.8064516129
561327907773,41790,-2,0,3225.8064516129
561327932970,41791,-2,0,109677.4193548387
561327932970,41791,-2,0,19354.8387096774
561327932970,41791,-2,0,6451.6129032258
561327932970,41791,-2,0,3225.8064516129
561327932970,41791,-2,0,3225.8064516129
