timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
561327621437,41781,-2,0,7118.7596970495,9603.0870281769,14052.9719363855,1661.3164857204,-5996.0828142871,-3099.6964302508,-5884.8822330223,-20401.0418843666,-8325.8803957631,-2599.8231093707,-4898.5322254641,460.3283062055,-21470.8866275238,10282.0445108970,12700.3985898504,17304.6428999548
561327621437,41781,-2,0,7119.4897588589,9601.7972523136,14046.2310323455,1659.0897972018,-5992.1526482133,-3100.6211752094,-5884.6388790858,-20396.4911657549,-8320.5996153420,-2595.7712663287,-4899.9801813860,466.1931360742,-21464.8271145060,10288.2622039736,12706.7622952888,17309.8871772855
561327621437,41781,-2,0,7120.7551993285,9605.9342692334,14052.3148807570,1664.7356085276,-5993.4789271670,-3092.0794520397,-5880.5870360438,-20396.8075258723,-8321.9258942957,-2594.4449873750,-4889.9053284166,463.9056090715,-21467.5161755039,10286.8142480516,12705.6793702716,17307.8308365224
561327621437,41781,-2,0,7119.3315788002,9606.7251695269,14058.9949463128,1669.1159793839,-5999.8304649086,-3085.5210634521,-5876.8637208159,-20400.2996548604,-8327.2066747168,-2595.5400800890,-4879.9886555059,458.5639901662,-21472.1642356902,10282.3243679240,12699.3034971363,17303.0245962774
561327621437,41781,-2,0,7116.3383253817,9603.9752700449,14058.2770522003,1668.0087189730,-6002.0693211240,-3087.3948887628,-5878.3238444347,-20400.0197978335,-8329.3116862672,-2597.8154393949,-4882.6898842006,458.0772822933,-21473.4053407662,10282.3973741049,12697.6851934589,17300.7735723651
561327621437,41781,-2,0,7115.4500835137,9602.2839601866,14049.9543475734,1663.7500250850,-5998.9908938278,-3094.5251591011,-5880.8668930707,-20395.4812469186,-8323.6780426382,-2595.0533722161,-4890.8179056784,464.3801492476,-21467.4918401102,10289.4668059590,12703.7933772640,17305.9691789085
561327621437,41781,-2,0,7118.6380200813,9601.6999107391,14048.2265346245,1661.3043180236,-5990.8385369564,-3096.1556304754,-5878.9809000631,-20389.4460692944,-8314.8929655320,-2588.1056173302,-4890.1000115658,471.0237117129,-21459.2543093611,10296.7065855687,12711.9213987417,17315.2044607971
561327621437,41781,-2,0,7121.7042796807,9605.7152506906,14052.8624271140,1666.3660799019,-5988.1373082617,-3088.3926399023,-5872.0818159645,-20388.6795043945,-8312.1308983532,-2585.8789288116,-4879.3802706648,473.4329156839,-21457.7455149550,10298.1058707033,12712.9191498812,17317.9908633696
561327712844,41782,-2,0,7120.7065285412,9608.5503240504,14062.0125351249,1672.7176176435,-5990.5951830200,-3079.4980535247,-5869.0277240620,-20392.3054780478,-8315.9880582461,-2589.5292378585,-4871.6416154854,468.2616445341,-21461.2376439432,10293.2996304583,12709.5365301644,17313.4523124546
561327712844,41782,-2,0,7116.6060147118,9605.3745551796,14062.3897337264,1669.9312150710,-5994.7443676366,-3082.8198347574,-5872.8240454707,-20396.0652963661,-8319.6018642025,-2591.8532679517,-4875.2432537450,464.9763663919,-21463.7563571856,10290.7079110350,12708.6969590836,17312.9047660976
561327712844,41782,-2,0,7116.2288161103,9601.5538983772,14054.9674386644,1666.0983905718,-5991.6902757340,-3091.0938685970,-5874.7952123560,-20391.4415715733,-8315.6108596446,-2589.1885423475,-4884.7218895701,471.8876181873,-21458.4634090676,10297.7773428891,12714.0872487762,17317.9665279760
561327712844,41782,-2,0,7120.1711498810,9604.2429593750,14052.2783776665,1665.1736456133,-5983.0755463834,-3092.1159551301,-5871.1814063996,-20381.4640601785,-8306.0835530322,-2582.5936506694,-4885.7926468905,481.8894649758,-21449.0942825139,10306.3190660588,12723.7362323568,17327.2748160455
561327712844,41782,-2,0,7123.6754465660,9608.7815102900,14057.8268474178,1670.3814198535,-5979.5712496984,-3084.0244367429,-5864.2214838169,-20377.9840988872,-8302.8104425868,-2579.6734034319,-4873.0652360137,484.5420228832,-21449.9581889884,10307.0369601714,12724.8191573740,17330.2193986767
561327712844,41782,-2,0,7122.4343414900,9608.1731254489,14065.0787947243,1674.7374553161,-5985.8011104717,-3078.0622652996,-5862.4084969903,-20382.7416683449,-8309.4905081426,-2584.1146127723,-4865.4239224089,478.8353730732,-21459.2299739674,10295.6114928546,12714.3671058031,17322.0670418053
561327712844,41782,-2,0,7117.8836228783,9604.3037978592,14062.0977090027,1673.0583131545,-5992.5541822085,-3081.8099159211,-5866.2048183990,-20388.7403428786,-8317.3630079871,-2592.4616527928,-4871.2400814902,472.1553075174,-21466.2507350343,10288.7854149369,12709.4635239835,17318.5384097266
561327712844,41782,-2,0,7113.3572396601,9598.3659618096,14053.6411597107,1665.1249748260,-5992.7001945703,-3091.4588995017,-5874.3206721799,-20394.0819617839,-8317.1439894442,-2593.3742300546,-4883.7363061274,471.3765749208,-21466.1655611565,10291.9368484141,12712.3107650401,17320.4244027342
561327745465,41783,-2,0,7116.7763624674,9601.4687244994,14049.1634472799,1663.1659756375,-5984.1219683102,-3094.0627866218,-5875.6956219209,-20387.7790948296,-8308.3467446413,-2587.0348600098,-4888.7615649153,478.5190129558,-21455.8230188570,10300.5880808552,12719.0881721704,17327.2748160455
561327745465,41783,-2,0,7122.9940555439,9609.1587088915,14053.1787872314,1670.4909291249,-5978.3909831066,-3084.6206538872,-5867.2877434163,-20381.6222402372,-8303.3336535502,-2581.0483531729,-4877.9931532270,483.0940669613,-21451.1019524897,10304.7372654718,12722.7749843078,17330.0612186180
561327745465,41783,-2,0,7126.3036690797,9614.5489985841,14064.7502669101,1679.5801986516,-5979.7294297571,-3072.4286216706,-5860.3764916208,-20382.4618113180,-8305.4021620101,-2579.2840371336,-4864.9615499296,479.5532671858,-21456.2853913363,10299.4078142634,12717.5185392803,17326.0093755759
561327745465,41783,-2,0,7124.3325021944,9611.6530867402,14068.7899422553,1678.4851059376,-5985.3752410829,-3072.2826093087,-5862.4571677776,-20387.0612007171,-8310.7316132186,-2582.9708492710,-4866.0931457341,475.2945732978,-21462.5517552001,10293.3848043360,12710.5221136071,17320.1567134041
561327745465,41783,-2,0,7121.5947704093,9607.6012436982,14058.6299154081,1671.8415434722,-5989.0742209171,-3082.9901825129,-5869.5996058126,-20389.8232678959,-8313.5788542751,-2586.7671706797,-4879.6966307822,473.3355741093,-21463.2696493127,10293.1657857932,12711.4346908688,17319.3658131106
561327745465,41783,-2,0,7121.4244226537,9606.1654554731,14051.9863529428,1664.9302916768,-5985.4725826575,-3088.7576708070,-5873.1769086786,-20386.8665175679,-8308.3224092476,-2582.5206444885,-4886.4740379126,479.1639008875,-21456.6260868473,10298.9697771777,12717.7862286104,17325.2306429792
561327745465,41783,-2,0,7127.7516250017,9612.6751732733,14056.8534316720,1671.4156740834,-5980.9827025298,-3082.5886485178,-5865.9006259785,-20381.6465756309,-8301.4598282395,-2574.7211508250,-4876.7277127574,484.8462153038,-21451.6981696340,10302.9972848261,12720.5239603955,17326.3744064806
