timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
560972447506,33971,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972469896,33972,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972519008,33973,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972545049,33974,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972564631,33975,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972596164,33976,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972629375,33977,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972680452,33978,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972705113,33979,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972723968,33980,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972748780,33981,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972781298,33982,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972812866,33983,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972849248,33984,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972879036,33985,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972915202,33986,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972935744,33987,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560972984979,33988,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973005071,33989,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973067435,33990,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973082812,33991,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973100262,33992,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973158962,33993,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973175305,33994,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973193108,33995,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973224154,33996,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973251757,33997,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973291445,33998,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973317191,33999,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973349037,34000,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973374899,34001,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973431845,34002,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973442463,34003,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973475116,34004,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973505407,34005,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973539272,34006,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973567894,34007,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973597372,34008,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973636724,34009,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973661577,34010,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973688929,34011,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973721444,34012,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973752767,34013,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973826453,34014,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973833889,34015,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973865155,34016,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973877692,34017,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973911723,34018,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973942927,34019,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560973971428,34020,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974001094,34021,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974032861,34022,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974074214,34023,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974111405,34024,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974166378,34025,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974176522,34026,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974199976,34027,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974221739,34028,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974250278,34029,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974282852,34030,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974340260,34031,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974343375,34032,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974375030,34033,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974434033,34034,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974445485,34035,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974467715,34036,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974542754,34037,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974562871,34038,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974576364,34039,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974596974,34040,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974627933,34041,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974658860,34042,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974690244,34043,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974728331,34044,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974756557,34045,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974789071,34046,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974816774,34047,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974851521,34048,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974906564,34049,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974919062,34050,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974945434,34051,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560974968821,34052,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560975000427,34053,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
