timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
560972447506,33971,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
560972469896,33972,-2,0,0.0000000000,0.0077777778,0.0388888889,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
560972519008,33973,-2,0,0.0011111111,-0.0077777778,-0.0100000000,0.0000000000,0.0000000000,0.0000000000,-2.1600000000,0.4000000000,-9.1600000000
560972545049,33974,-2,0,0.0011111111,-0.0100000000,-0.0111111111,0.0000000000,0.0000000000,0.0000000000,-2.1200000000,0.4200000000,-9.1300000000
560972564631,33975,-2,0,0.0000000000,-0.0055555556,-0.0133333333,34.7500000000,3.6875000000,17.1250000000,-2.1000000000,0.3600000000,-9.1500000000
560972596164,33976,-2,0,-0.0033333333,-0.0066666667,-0.0066666667,34.7500000000,3.6875000000,17.1250000000,-2.1300000000,0.3900000000,-9.1400000000
560972629375,33977,-2,0,-0.0066666667,-0.0055555556,-0.0055555556,34.7500000000,3.6875000000,17.1250000000,-2.1000000000,0.4300000000,-9.1500000000
560972680452,33978,-2,0,-0.0066666667,0.0055555556,-0.0022222222,35.1250000000,4.4375000000,20.8750000000,-2.1200000000,0.3600000000,-9.1200000000
560972705113,33979,-2,0,-0.0100000000,0.0077777778,-0.0088888889,35.1250000000,4.4375000000,20.8750000000,-2.1500000000,0.3400000000,-9.1300000000
560972723968,33980,-2,0,0.0022222222,0.0044444444,0.0211111111,35.1250000000,4.4375000000,20.8750000000,-2.1600000000,0.4400000000,-9.1200000000
560972748780,33981,-2,0,0.0000000000,0.0100000000,-0.0422222222,35.1250000000,4.4375000000,20.8750000000,-2.1200000000,0.3400000000,-9.2800000000
560972781298,33982,-2,0,-0.0155555556,-0.0144444444,0.0166666667,36.3750000000,3.6875000000,19.7500000000,-2.1500000000,0.3600000000,-9.2200000000
560972812866,33983,-2,0,-0.0100000000,-0.0266666667,0.0188888889,36.3750000000,3.6875000000,19.7500000000,-2.1000000000,0.4400000000,-9.1100000000
560972849248,33984,-2,0,0.0000000000,-0.0033333333,-0.0333333333,36.3750000000,3.6875000000,19.7500000000,-2.1200000000,0.3200000000,-9.0800000000
560972879036,33985,-2,0,-0.0011111111,0.0055555556,0.0288888889,35.9375000000,4.4375000000,20.5000000000,-2.1900000000,0.3500000000,-9.0800000000
560972915202,33986,-2,0,0.0000000000,0.0122222222,0.0166666667,35.9375000000,4.4375000000,20.5000000000,-2.1500000000,0.4600000000,-9.1900000000
560972935744,33987,-2,0,0.0000000000,0.0100000000,-0.0288888889,35.9375000000,4.4375000000,20.5000000000,-2.1300000000,0.3400000000,-9.2200000000
560972984979,33988,-2,0,-0.0077777778,0.0022222222,0.0077777778,34.7500000000,3.6875000000,20.1250000000,-2.1600000000,0.3700000000,-9.1700000000
560973005071,33989,-2,0,-0.0055555556,0.0022222222,-0.0288888889,34.7500000000,3.6875000000,20.1250000000,-2.2000000000,0.3600000000,-9.1200000000
