timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
560505557467,24757,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505604950,24758,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505612474,24759,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505646438,24760,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505685042,24761,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505710249,24762,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505741359,24763,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505773101,24764,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505800395,24765,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505846404,24766,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505867704,24767,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505907545,24768,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560505951585,24769,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560506006598,24770,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560506014073,24771,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560506026339,24772,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560506056543,24773,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560506082775,24774,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560506112933,24775,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560506142186,24776,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560506175505,24777,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560506211314,24778,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
