timestamp,sequence,battery,flags,Photodiode-ch1
10879650924,17969,-2,0,109677.4193548387
10879650924,17969,-2,0,12903.2258064516
10879650924,17969,-2,0,3225.8064516129
10879650924,17969,-2,0,3225.8064516129
10879650924,17969,-2,0,3225.8064516129
10879650924,17969,-2,0,3225.8064516129
10879650924,17969,-2,0,9677.4193548387
10879650924,17969,-2,0,6451.6129032258
10879683384,17970,-2,0,109677.4193548387
10879683384,17970,-2,0,12903.2258064516
10879683384,17970,-2,0,3225.8064516129
10879683384,17970,-2,0,3225.8064516129
10879683384,17970,-2,0,3225.8064516129
10879683384,17970,-2,0,3225.8064516129
10879683384,17970,-2,0,9677.4193548387
10879683384,17970,-2,0,3225.8064516129
10879712234,17971,-2,0,109677.4193548387
10879712234,17971,-2,0,12903.2258064516
10879712234,17971,-2,0,3225.8064516129
10879712234,17971,-2,0,3225.8064516129
10879712234,17971,-2,0,3225.8064516129
10879712234,17971,-2,0,3225.8064516129
10879712234,17971,-2,0,9677.4193548387
10879712234,17971,-2,0,3225.8064516129
10879739604,17972,-2,0,109677.4193548387
10879739604,17972,-2,0,12903.2258064516
10879739604,17972,-2,0,3225.8064516129
10879739604,17972,-2,0,3225.8064516129
10879739604,17972,-2,0,3225.8064516129
10879739604,17972,-2,0,3225.8064516129
10879739604,17972,-2,0,9677.4193548387
10879739604,17972,-2,0,6451.6129032258
10879797191,17973,-2,0,109677.4193548387
10879797191,17973,-2,0,12903.2258064516
10879797191,17973,-2,0,3225.8064516129
10879797191,17973,-2,0,3225.8064516129
10879797191,17973,-2,0,3225.8064516129
10879797191,17973,-2,0,3225.8064516129
10879797191,17973,-2,0,9677.4193548387
10879797191,17973,-2,0,6451.6129032258
10879811096,17974,-2,0,109677.4193548387
10879811096,17974,-2,0,12903.2258064516
10879811096,17974,-2,0,3225.8064516129
10879811096,17974,-2,0,3225.8064516129
10879811096,17974,-2,0,3225.8064516129
10879811096,17974,-2,0,3225.8064516129
10879811096,17974,-2,0,9677.4193548387
10879811096,17974,-2,0,6451.6129032258
10879828496,17975,-2,0,109677.4193548387
10879828496,17975,-2,0,12903.2258064516
10879828496,17975,-2,0,3225.8064516129
10879828496,17975,-2,0,3225.8064516129
10879828496,17975,-2,0,3225.8064516129
10879828496,17975,-2,0,3225.8064516129
10879828496,17975,-2,0,9677.4193548387
10879828496,17975,-2,0,6451.6129032258
10879873500,17976,-2,0,109677.4193548387
10879873500,17976,-2,0,12903.2258064516
10879873500,17976,-2,0,3225.8064516129
10879873500,17976,-2,0,3225.8064516129
10879873500,17976,-2,0,3225.8064516129
10879873500,17976,-2,0,3225.8064516129
10879873500,17976,-2,0,9677.4193548387
10879873500,17976,-2,0,3225.8064516129
10879894887,17977,-2,0,109677.4193548387
10879894887,17977,-2,0,12903.2258064516
10879894887,17977,-2,0,3225.8064516129
10879894887,17977,-2,0,3225.8064516129
10879894887,17977,-2,0,3225.8064516129
10879894887,17977,-2,0,3225.8064516129
10879894887,17977,-2,0,9677.4193548387
