timestamp,sequence,battery,flags,Photodiode-ch1
-507251281301,15287,-2,0,109677.4193548387
-507251281301,15287,-2,0,12903.2258064516
-507251281301,15287,-2,0,3225.8064516129
-507251281301,15287,-2,0,3225.8064516129
-507251281301,15287,-2,0,3225.8064516129
-507251281301,15287,-2,0,6451.6129032258
-507251281301,15287,-2,0,3225.8064516129
-507251281301,15287,-2,0,3225.8064516129
-507251251480,15288,-2,0,109677.4193548387
-507251251480,15288,-2,0,12903.2258064516
-507251251480,15288,-2,0,3225.8064516129
-507251251480,15288,-2,0,3225.8064516129
-507251251480,15288,-2,0,3225.8064516129
-507251251480,15288,-2,0,9677.4193548387
-507251251480,15288,-2,0,6451.6129032258
-507251251480,15288,-2,0,3225.8064516129
-507251208958,15289,-2,0,109677.4193548387
-507251208958,15289,-2,0,12903.2258064516
-507251208958,15289,-2,0,3225.8064516129
-507251208958,15289,-2,0,3225.8064516129
-507251208958,15289,-2,0,3225.8064516129
-507251208958,15289,-2,0,9677.4193548387
-507251208958,15289,-2,0,6451.6129032258
-507251208958,15289,-2,0,3225.8064516129
-507251173910,15290,-2,0,109677.4193548387
-507251173910,15290,-2,0,12903.2258064516
-507251173910,15290,-2,0,3225.8064516129
-507251173910,15290,-2,0,3225.8064516129
-507251173910,15290,-2,0,3225.8064516129
-507251173910,15290,-2,0,9677.4193548387
-507251173910,15290,-2,0,3225.8064516129
-507251173910,15290,-2,0,3225.8064516129
-507251152236,15291,-2,0,109677.4193548387
-507251152236,15291,-2,0,12903.2258064516
-507251152236,15291,-2,0,3225.8064516129
-507251152236,15291,-2,0,3225.8064516129
-507251152236,15291,-2,0,3225.8064516129
-507251152236,15291,-2,0,9677.4193548387
-507251152236,15291,-2,0,6451.6129032258
-507251152236,15291,-2,0,3225.8064516129
-507251128756,15292,-2,0,109677.4193548387
-507251128756,15292,-2,0,12903.2258064516
-507251128756,15292,-2,0,3225.8064516129
-507251128756,15292,-2,0,3225.8064516129
-507251128756,15292,-2,0,3225.8064516129
-507251128756,15292,-2,0,9677.4193548387
-507251128756,15292,-2,0,3225.8064516129
-507251128756,15292,-2,0,3225.8064516129
-507251048444,15293,-2,0,109677.4193548387
-507251048444,15293,-2,0,12903.2258064516
-507251048444,15293,-2,0,3225.8064516129
-507251048444,15293,-2,0,3225.8064516129
-507251048444,15293,-2,0,3225.8064516129
-507251048444,15293,-2,0,9677.4193548387
-507251048444,15293,-2,0,3225.8064516129
-507251048444,15293,-2,0,3225.8064516129
-507251022635,15294,-2,0,109677.4193548387
