timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
11002356847,19440,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
11002391800,19441,-2,0,-0.0077777778,-0.0066666667,-0.0077777778,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
11002424499,19442,-2,0,-0.0033333333,0.0000000000,0.0133333333,0.0000000000,0.0000000000,0.0000000000,-3.2700000000,-4.4200000000,-7.4100000000
11002448201,19443,-2,0,0.0066666667,0.0155555556,0.0044444444,0.0000000000,0.0000000000,0.0000000000,-3.2700000000,-4.4200000000,-7.5400000000
11002476621,19444,-2,0,0.0066666667,0.0022222222,0.0033333333,6.4375000000,45.6875000000,12.6875000000,-3.2600000000,-4.4100000000,-7.6400000000
11002511643,19445,-2,0,-0.0100000000,-0.0111111111,0.0100000000,6.4375000000,45.6875000000,12.6875000000,-3.3000000000,-4.4300000000,-7.5800000000
11002541647,19446,-2,0,-0.0122222222,-0.0166666667,0.0144444444,6.4375000000,45.6875000000,12.6875000000,-3.2700000000,-4.3500000000,-7.5900000000
11002577999,19447,-2,0,-0.0122222222,-0.0155555556,-0.0266666667,7.6250000000,46.4375000000,10.8125000000,-3.2300000000,-4.4900000000,-7.4200000000
11002606700,19448,-2,0,-0.0077777778,0.0022222222,0.0088888889,7.6250000000,46.4375000000,10.8125000000,-3.2800000000,-4.4100000000,-7.5100000000
11002660284,19449,-2,0,0.0000000000,0.0000000000,-0.0100000000,7.6250000000,46.4375000000,10.8125000000,-3.2400000000,-4.4800000000,-7.5800000000
11002669219,19450,-2,0,0.0066666667,0.0000000000,0.0055555556,7.6250000000,46.4375000000,10.8125000000,-3.2200000000,-4.4500000000,-7.5200000000
11002699283,19451,-2,0,0.0066666667,0.0022222222,0.0000000000,7.2500000000,46.4375000000,11.5625000000,-3.3400000000,-4.4000000000,-7.5500000000
11002728099,19452,-2,0,0.0000000000,0.0044444444,-0.0022222222,7.2500000000,46.4375000000,11.5625000000,-3.2500000000,-4.4400000000,-7.5600000000
11002768126,19453,-2,0,-0.0077777778,0.0066666667,-0.0100000000,7.2500000000,46.4375000000,11.5625000000,-3.2400000000,-4.4400000000,-7.5300000000
11002794354,19454,-2,0,-0.0088888889,0.0033333333,-0.0022222222,6.4375000000,45.3125000000,10.4375000000,-3.3300000000,-4.4900000000,-7.5300000000
11002822981,19455,-2,0,-0.0033333333,0.0022222222,-0.0011111111,6.4375000000,45.3125000000,10.4375000000,-3.2600000000,-4.4700000000,-7.5300000000
11002853219,19456,-2,0,0.0000000000,0.0044444444,0.0000000000,6.4375000000,45.3125000000,10.4375000000,-3.2200000000,-4.4400000000,-7.5300000000
11002884267,19457,-2,0,0.0044444444,0.0022222222,-0.0033333333,6.4375000000,45.0000000000,11.9375000000,-3.2600000000,-4.4300000000,-7.5200000000
11002915452,19458,-2,0,0.0044444444,0.0000000000,-0.0066666667,6.4375000000,45.0000000000,11.9375000000,-3.2900000000,-4.4400000000,-7.5500000000
11002954172,19459,-2,0,0.0044444444,-0.0022222222,-0.0077777778,6.4375000000,45.0000000000,11.9375000000,-3.2800000000,-4.4300000000,-7.5600000000
11002985433,19460,-2,0,0.0033333333,-0.0055555556,-0.0122222222,7.2500000000,45.0000000000,10.0625000000,-3.2500000000,-4.4000000000,-7.5400000000
11003013258,19461,-2,0,0.0077777778,-0.0088888889,-0.0144444444,7.2500000000,45.0000000000,10.0625000000,-3.3300000000,-4.4400000000,-7.5500000000
11003045613,19462,-2,0,0.0044444444,-0.0066666667,-0.0122222222,7.2500000000,45.0000000000,10.0625000000,-3.2500000000,-4.4100000000,-7.5800000000
11003074279,19463,-2,0,0.0000000000,-0.0066666667,-0.0111111111,8.4375000000,44.6250000000,11.1875000000,-3.2200000000,-4.4300000000,-7.5500000000
11003102781,19464,-2,0,0.0022222222,-0.0111111111,-0.0100000000,8.4375000000,44.6250000000,11.1875000000,-3.3600000000,-4.4200000000,-7.5600000000
11003131867,19465,-2,0,0.0088888889,-0.0011111111,-0.0077777778,8.4375000000,44.6250000000,11.1875000000,-3.2300000000,-4.4200000000,-7.5100000000
11003165697,19466,-2,0,0.0100000000,-0.0066666667,-0.0055555556,8.4375000000,44.6250000000,11.1875000000,-3.2800000000,-4.4400000000,-7.6800000000
11003199352,19467,-2,0,0.0011111111,-0.0144444444,0.0077777778,7.2500000000,47.1875000000,9.3125000000,-3.3000000000,-4.4300000000,-7.4400000000
11003226715,19468,-2,0,-0.0177777778,0.0100000000,0.0288888889,7.2500000000,47.1875000000,9.3125000000,-3.2400000000,-4.3600000000,-7.6000000000
11003262971,19469,-2,0,-0.0122222222,-0.0011111111,0.0111111111,7.2500000000,47.1875000000,9.3125000000,-3.2100000000,-4.4500000000,-7.5600000000
11003320472,19470,-2,0,0.0000000000,-0.0033333333,0.0277777778,6.8125000000,44.6250000000,10.8125000000,-3.2100000000,-4.4700000000,-7.4600000000
11003322991,19471,4,0,0.0088888889,-0.0055555556,0.0200000000,6.8125000000,44.6250000000,10.8125000000,-3.2600000000,-4.3900000000,-7.5600000000
11003353040,19472,4,0,0.0044444444,-0.0122222222,0.0111111111,6.8125000000,44.6250000000,10.8125000000,-3.2100000000,-4.3700000000,-7.6200000000
11003398766,19473,4,0,-0.0055555556,-0.0200000000,0.0011111111,7.2500000000,45.3750000000,11.9375000000,-3.2000000000,-4.4200000000,-7.5800000000
11003428263,19474,4,0,-0.0100000000,-0.0255555556,0.0000000000,7.2500000000,45.3750000000,11.9375000000,-3.2100000000,-4.4000000000,-7.6100000000
11003443812,19475,4,0,-0.0055555556,-0.0233333333,-0.0200000000,7.2500000000,45.3750000000,11.9375000000,-3.1900000000,-4.5000000000,-7.4800000000
11003480593,19476,4,0,-0.0022222222,-0.0077777778,0.0022222222,6.4375000000,44.2500000000,11.1875000000,-3.1500000000,-4.4500000000,-7.5500000000
