timestamp,sequence,battery,flags,D in-ch1
560309436773,20279,-2,0,0.0000000000
560309436773,20279,-2,0,0.0000000000
560309436773,20279,-2,0,0.0000000000
560309436773,20279,-2,0,0.0000000000
560309436773,20279,-2,0,0.0000000000
560309436773,20279,-2,0,0.0000000000
560309436773,20279,-2,0,0.0000000000
560309436773,20279,-2,0,0.0000000000
560309480543,20280,-2,0,0.0000000000
560309480543,20280,-2,0,0.0000000000
560309480543,20280,-2,0,0.0000000000
560309480543,20280,-2,0,0.0000000000
560309480543,20280,-2,0,0.0000000000
560309480543,20280,-2,0,0.0000000000
560309480543,20280,-2,0,0.0000000000
560309480543,20280,-2,0,0.0000000000
560309538358,20281,-2,0,0.0000000000
560309538358,20281,-2,0,0.0000000000
560309538358,20281,-2,0,0.0000000000
560309538358,20281,-2,0,0.0000000000
560309538358,20281,-2,0,0.0000000000
560309538358,20281,-2,0,0.0000000000
560309538358,20281,-2,0,0.0000000000
560309538358,20281,-2,0,0.0000000000
560309544421,20282,-2,0,0.0000000000
560309544421,20282,-2,0,0.0000000000
560309544421,20282,-2,0,0.0000000000
560309544421,20282,-2,0,0.0000000000
560309544421,20282,-2,0,0.0000000000
560309544421,20282,-2,0,0.0000000000
560309544421,20282,-2,0,0.0000000000
560309544421,20282,-2,0,0.0000000000
560309563753,20283,-2,0,0.0000000000
560309563753,20283,-2,0,0.0000000000
560309563753,20283,-2,0,0.0000000000
560309563753,20283,-2,0,0.0000000000
560309563753,20283,-2,0,0.0000000000
560309563753,20283,-2,0,0.0000000000
560309563753,20283,-2,0,0.0000000000
560309563753,20283,-2,0,0.0000000000
560309594322,20284,-2,0,0.0000000000
560309594322,20284,-2,0,0.0000000000
560309594322,20284,-2,0,0.0000000000
560309594322,20284,-2,0,0.0000000000
560309594322,20284,-2,0,0.0000000000
560309594322,20284,-2,0,0.0000000000
560309594322,20284,-2,0,0.0000000000
560309594322,20284,-2,0,0.0000000000
560309624113,20285,-2,0,0.0000000000
560309624113,20285,-2,0,0.0000000000
560309624113,20285,-2,0,0.0000000000
560309624113,20285,-2,0,0.0000000000
560309624113,20285,-2,0,0.0000000000
560309624113,20285,-2,0,0.0000000000
560309624113,20285,-2,0,0.0000000000
560309624113,20285,-2,0,0.0000000000
560309655819,20286,-2,0,0.0000000000
560309655819,20286,-2,0,0.0000000000
560309655819,20286,-2,0,0.0000000000
560309655819,20286,-2,0,0.0000000000
560309655819,20286,-2,0,0.0000000000
560309655819,20286,-2,0,0.0000000000
560309655819,20286,-2,0,0.0000000000
560309655819,20286,-2,0,0.0000000000
560309695788,20287,-2,0,0.0000000000
560309695788,20287,-2,0,0.0000000000
560309695788,20287,-2,0,0.0000000000
560309695788,20287,-2,0,0.0000000000
560309695788,20287,-2,0,0.0000000000
560309695788,20287,-2,0,0.0000000000
560309695788,20287,-2,0,0.0000000000
560309695788,20287,-2,0,0.0000000000
560309722078,20288,-2,0,0.0000000000
560309722078,20288,-2,0,0.0000000000
560309722078,20288,-2,0,0.0000000000
