timestamp,sequence,battery,flags,D in-ch1
534775049,8007,-2,0,0.0000000000
534775049,8007,-2,0,0.0000000000
534775049,8007,-2,0,0.0000000000
534775049,8007,-2,0,0.0000000000
534775049,8007,-2,0,0.0000000000
534775049,8007,-2,0,0.0000000000
534775049,8007,-2,0,0.0000000000
534775049,8007,-2,0,0.0000000000
534798724,8008,-2,0,0.0000000000
534798724,8008,-2,0,0.0000000000
534798724,8008,-2,0,0.0000000000
534798724,8008,-2,0,0.0000000000
534798724,8008,-2,0,0.0000000000
534798724,8008,-2,0,0.0000000000
534798724,8008,-2,0,0.0000000000
534798724,8008,-2,0,0.0000000000
534825025,8009,-2,0,0.0000000000
534825025,8009,-2,0,0.0000000000
534825025,8009,-2,0,0.0000000000
534825025,8009,-2,0,0.0000000000
534825025,8009,-2,0,0.0000000000
534825025,8009,-2,0,0.0000000000
534825025,8009,-2,0,0.0000000000
534825025,8009,-2,0,0.0000000000
534857477,8010,-2,0,0.0000000000
534857477,8010,-2,0,0.0000000000
534857477,8010,-2,0,0.0000000000
534857477,8010,-2,0,0.0000000000
534857477,8010,-2,0,0.0000000000
534857477,8010,-2,0,0.0000000000
534857477,8010,-2,0,0.0000000000
534857477,8010,-2,0,0.0000000000
534896320,8011,-2,0,0.0000000000
534896320,8011,-2,0,0.0000000000
534896320,8011,-2,0,0.0000000000
534896320,8011,-2,0,0.0000000000
534896320,8011,-2,0,0.0000000000
534896320,8011,-2,0,0.0000000000
534896320,8011,-2,0,0.0000000000
534896320,8011,-2,0,0.0000000000
534927449,8012,-2,0,0.0000000000
534927449,8012,-2,0,0.0000000000
534927449,8012,-2,0,0.0000000000
534927449,8012,-2,0,0.0000000000
534927449,8012,-2,0,0.0000000000
534927449,8012,-2,0,0.0000000000
534927449,8012,-2,0,0.0000000000
534927449,8012,-2,0,0.0000000000
534961469,8013,-2,0,0.0000000000
534961469,8013,-2,0,0.0000000000
534961469,8013,-2,0,0.0000000000
534961469,8013,-2,0,0.0000000000
534961469,8013,-2,0,0.0000000000
534961469,8013,-2,0,0.0000000000
534961469,8013,-2,0,0.0000000000
534961469,8013,-2,0,0.0000000000
535043761,8014,-2,0,0.0000000000
