timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
560729874506,29660,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560729907033,29661,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560729954515,29662,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560729971932,29663,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730006728,29664,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730030667,29665,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730062127,29666,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730094391,29667,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730153157,29668,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730158859,29669,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730182225,29670,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730222492,29671,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730244730,29672,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730279790,29673,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730318538,29674,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730342082,29675,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730373127,29676,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730405627,29677,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730435699,29678,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730468201,29679,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730516870,29680,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730550951,29681,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730587187,29682,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730590205,29683,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730619374,29684,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730656145,29685,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730683419,29686,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730715712,29687,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730748014,29688,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730779285,29689,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730813028,29690,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730882947,29691,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730888486,29692,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730929788,29693,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730938219,29694,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730973473,29695,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560730996999,29696,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731029302,29697,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731065042,29698,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731096170,29699,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731120847,29700,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731158085,29701,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731186908,29702,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731276879,29703,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731288565,29704,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731295813,29705,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731314618,29706,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731340755,29707,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731374822,29708,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731410625,29709,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731424996,29710,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731467008,29711,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731498705,29712,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731529919,29713,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731617365,29714,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731626953,29715,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560731633275,29716,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
