timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
561327621437,41781,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
561327712844,41782,-2,0,0.0044444444,0.0077777778,-0.0366666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
561327745465,41783,-2,0,0.0066666667,0.0044444444,0.0388888889,0.0000000000,0.0000000000,0.0000000000,-2.3400000000,0.2400000000,-9.0700000000
561327757927,41784,-2,0,0.0011111111,0.0066666667,0.0177777778,0.0000000000,0.0000000000,0.0000000000,-2.3000000000,0.3100000000,-9.1500000000
561327765278,41785,-2,0,-0.0066666667,0.0022222222,-0.0488888889,34.4375000000,4.4375000000,17.5000000000,-2.2700000000,0.2200000000,-9.1200000000
561327775253,41786,-2,0,-0.0077777778,0.0000000000,0.0055555556,34.4375000000,4.4375000000,17.5000000000,-2.3500000000,0.2400000000,-9.0700000000
561327829693,41787,-2,0,-0.0055555556,0.0044444444,-0.0466666667,34.4375000000,4.4375000000,17.5000000000,-2.3600000000,0.1300000000,-9.0600000000
561327841726,41788,-2,0,-0.0033333333,0.0000000000,-0.0033333333,34.4375000000,4.4375000000,17.5000000000,-2.3200000000,0.1300000000,-9.1600000000
561327876804,41789,-2,0,0.0055555556,-0.0144444444,0.0088888889,35.2500000000,7.8125000000,19.0000000000,-2.4000000000,0.1800000000,-9.1600000000
561327907773,41790,-2,0,0.0066666667,-0.0188888889,0.0300000000,35.2500000000,7.8125000000,19.0000000000,-2.3100000000,0.1500000000,-9.0700000000
561327932970,41791,-2,0,0.0066666667,-0.0055555556,0.0477777778,35.2500000000,7.8125000000,19.0000000000,-2.3000000000,0.2700000000,-9.0500000000
561327966824,41792,-2,0,0.0011111111,0.0077777778,0.0044444444,35.6250000000,5.9375000000,20.5000000000,-2.3700000000,0.2800000000,-9.1200000000
561327997773,41793,-2,0,-0.0033333333,0.0044444444,-0.0100000000,35.6250000000,5.9375000000,20.5000000000,-2.3200000000,0.2000000000,-9.0800000000
561328045493,41794,-2,0,-0.0100000000,0.0055555556,-0.0111111111,35.6250000000,5.9375000000,20.5000000000,-2.2900000000,0.2100000000,-9.0900000000
561328075312,41795,-2,0,-0.0044444444,0.0033333333,-0.0188888889,36.0625000000,5.5625000000,19.3750000000,-2.3000000000,0.1700000000,-9.1200000000
561328091899,41796,-2,0,0.0000000000,0.0022222222,-0.0088888889,36.0625000000,5.5625000000,19.3750000000,-2.3500000000,0.1500000000,-9.1000000000
561328133098,41797,-2,0,0.0044444444,0.0000000000,0.0055555556,36.0625000000,5.5625000000,19.3750000000,-2.2900000000,0.2000000000,-9.1000000000
561328159064,41798,-2,0,0.0055555556,0.0022222222,0.0000000000,34.8750000000,5.5625000000,19.3750000000,-2.3000000000,0.2100000000,-9.0800000000
561328200303,41799,-2,0,0.0022222222,0.0022222222,0.0000000000,34.8750000000,5.5625000000,19.3750000000,-2.3500000000,0.2000000000,-9.0900000000
561328221778,41800,-2,0,0.0000000000,0.0022222222,-0.0100000000,34.8750000000,5.5625000000,19.3750000000,-2.3000000000,0.2200000000,-9.0900000000
561328254393,41801,-2,0,0.0011111111,0.0066666667,-0.0077777778,35.6875000000,5.1875000000,19.7500000000,-2.2900000000,0.1900000000,-9.1100000000
561328285549,41802,-2,0,0.0033333333,0.0066666667,-0.0033333333,35.6875000000,5.1875000000,19.7500000000,-2.3700000000,0.1900000000,-9.0800000000
561328316819,41803,-2,0,0.0055555556,0.0033333333,-0.0022222222,35.6875000000,5.1875000000,19.7500000000,-2.2900000000,0.2000000000,-9.1000000000
561328365626,41804,-2,0,0.0066666667,0.0055555556,0.0000000000,35.6875000000,5.1875000000,19.7500000000,-2.3200000000,0.2200000000,-9.0800000000
561328372721,41805,-2,0,0.0011111111,0.0077777778,-0.0088888889,36.5000000000,5.5625000000,20.8750000000,-2.4300000000,0.1800000000,-9.1000000000
561328441753,41806,-2,0,0.0122222222,0.0033333333,0.0222222222,36.5000000000,5.5625000000,20.8750000000,-2.3000000000,0.2900000000,-9.0900000000
561328449088,41807,-2,0,0.0033333333,-0.0033333333,-0.0633333333,36.5000000000,5.5625000000,20.8750000000,-2.2900000000,0.1700000000,-9.1800000000
561328476688,41808,-2,0,-0.0122222222,-0.0155555556,0.0377777778,35.6875000000,5.5625000000,19.0000000000,-2.3600000000,0.1800000000,-9.1200000000
561328500237,41809,-2,0,-0.0044444444,-0.0177777778,0.0177777778,35.6875000000,5.5625000000,19.0000000000,-2.3100000000,0.3200000000,-9.1000000000
