timestamp,sequence,battery,flags,D in-ch1
560505557467,24757,-2,0,0.0000000000
560505557467,24757,-2,0,0.0000000000
560505557467,24757,-2,0,0.0000000000
560505557467,24757,-2,0,0.0000000000
560505557467,24757,-2,0,0.0000000000
560505557467,24757,-2,0,0.0000000000
560505557467,24757,-2,0,0.0000000000
560505557467,24757,-2,0,0.0000000000
560505604950,24758,-2,0,0.0000000000
560505604950,24758,-2,0,0.0000000000
560505604950,24758,-2,0,0.0000000000
560505604950,24758,-2,0,0.0000000000
560505604950,24758,-2,0,0.0000000000
560505604950,24758,-2,0,0.0000000000
560505604950,24758,-2,0,0.0000000000
560505604950,24758,-2,0,0.0000000000
560505612474,24759,-2,0,0.0000000000
560505612474,24759,-2,0,0.0000000000
560505612474,24759,-2,0,0.0000000000
560505612474,24759,-2,0,0.0000000000
560505612474,24759,-2,0,0.0000000000
560505612474,24759,-2,0,0.0000000000
560505612474,24759,-2,0,0.0000000000
560505612474,24759,-2,0,0.0000000000
560505646438,24760,-2,0,0.0000000000
560505646438,24760,-2,0,0.0000000000
560505646438,24760,-2,0,0.0000000000
560505646438,24760,-2,0,0.0000000000
560505646438,24760,-2,0,0.0000000000
560505646438,24760,-2,0,0.0000000000
560505646438,24760,-2,0,0.0000000000
560505646438,24760,-2,0,0.0000000000
560505685042,24761,-2,0,0.0000000000
560505685042,24761,-2,0,0.0000000000
560505685042,24761,-2,0,0.0000000000
560505685042,24761,-2,0,0.0000000000
560505685042,24761,-2,0,0.0000000000
560505685042,24761,-2,0,0.0000000000
560505685042,24761,-2,0,0.0000000000
560505685042,24761,-2,0,0.0000000000
560505710249,24762,-2,0,0.0000000000
560505710249,24762,-2,0,0.0000000000
560505710249,24762,-2,0,0.0000000000
560505710249,24762,-2,0,0.0000000000
560505710249,24762,-2,0,0.0000000000
560505710249,24762,-2,0,0.0000000000
560505710249,24762,-2,0,0.0000000000
560505710249,24762,-2,0,0.0000000000
560505741359,24763,-2,0,0.0000000000
560505741359,24763,-2,0,0.0000000000
560505741359,24763,-2,0,0.0000000000
560505741359,24763,-2,0,0.0000000000
560505741359,24763,-2,0,0.0000000000
560505741359,24763,-2,0,0.0000000000
560505741359,24763,-2,0,0.0000000000
560505741359,24763,-2,0,0.0000000000
560505773101,24764,-2,0,0.0000000000
560505773101,24764,-2,0,0.0000000000
560505773101,24764,-2,0,0.0000000000
560505773101,24764,-2,0,0.0000000000
560505773101,24764,-2,0,0.0000000000
560505773101,24764,-2,0,0.0000000000
560505773101,24764,-2,0,0.0000000000
560505773101,24764,-2,0,0.0000000000
560505800395,24765,-2,0,0.0000000000
560505800395,24765,-2,0,0.0000000000
560505800395,24765,-2,0,0.0000000000
560505800395,24765,-2,0,0.0000000000
560505800395,24765,-2,0,0.0000000000
560505800395,24765,-2,0,0.0000000000
560505800395,24765,-2,0,0.0000000000
560505800395,24765,-2,0,0.0000000000
560505846404,24766,-2,0,0.0000000000
560505846404,24766,-2,0,0.0000000000
560505846404,24766,-2,0,0.0000000000
560505846404,24766,-2,0,0.0000000000
560505846404,24766,-2,0,0.0000000000
560505846404,24766,-2,0,0.0000000000
560505846404,24766,-2,0,0.0000000000
560505846404,24766,-2,0,0.0000000000
560505867704,24767,-2,0,0.0000000000
560505867704,24767,-2,0,0.0000000000
560505867704,24767,-2,0,0.0000000000
560505867704,24767,-2,0,0.0000000000
560505867704,24767,-2,0,0.0000000000
560505867704,24767,-2,0,0.0000000000
560505867704,24767,-2,0,0.0000000000
560505867704,24767,-2,0,0.0000000000
560505907545,24768,-2,0,0.0000000000
560505907545,24768,-2,0,0.0000000000
560505907545,24768,-2,0,0.0000000000
560505907545,24768,-2,0,0.0000000000
560505907545,24768,-2,0,0.0000000000
560505907545,24768,-2,0,0.0000000000
560505907545,24768,-2,0,0.0000000000
560505907545,24768,-2,0,0.0000000000
560505951585,24769,-2,0,0.0000000000
560505951585,24769,-2,0,0.0000000000
560505951585,24769,-2,0,0.0000000000
560505951585,24769,-2,0,0.0000000000
560505951585,24769,-2,0,0.0000000000
560505951585,24769,-2,0,0.0000000000
560505951585,24769,-2,0,0.0000000000
560505951585,24769,-2,0,0.0000000000
560506006598,24770,-2,0,0.0000000000
560506006598,24770,-2,0,0.0000000000
560506006598,24770,-2,0,0.0000000000
560506006598,24770,-2,0,0.0000000000
560506006598,24770,-2,0,0.0000000000
560506006598,24770,-2,0,0.0000000000
560506006598,24770,-2,0,0.0000000000
560506006598,24770,-2,0,0.0000000000
560506014073,24771,-2,0,0.0000000000
560506014073,24771,-2,0,0.0000000000
560506014073,24771,-2,0,0.0000000000
560506014073,24771,-2,0,0.0000000000
560506014073,24771,-2,0,0.0000000000
560506014073,24771,-2,0,0.0000000000
560506014073,24771,-2,0,0.0000000000
560506014073,24771,-2,0,0.0000000000
560506026339,24772,-2,0,0.0000000000
560506026339,24772,-2,0,0.0000000000
560506026339,24772,-2,0,0.0000000000
560506026339,24772,-2,0,0.0000000000
560506026339,24772,-2,0,0.0000000000
560506026339,24772,-2,0,0.0000000000
560506026339,24772,-2,0,0.0000000000
560506026339,24772,-2,0,0.0000000000
560506056543,24773,-2,0,0.0000000000
560506056543,24773,-2,0,0.0000000000
560506056543,24773,-2,0,0.0000000000
560506056543,24773,-2,0,0.0000000000
560506056543,24773,-2,0,0.0000000000
560506056543,24773,-2,0,0.0000000000
560506056543,24773,-2,0,0.0000000000
560506056543,24773,-2,0,0.0000000000
560506082775,24774,-2,0,0.0000000000
560506082775,24774,-2,0,0.0000000000
560506082775,24774,-2,0,0.0000000000
560506082775,24774,-2,0,0.0000000000
560506082775,24774,-2,0,0.0000000000
560506082775,24774,-2,0,0.0000000000
560506082775,24774,-2,0,0.0000000000
560506082775,24774,-2,0,0.0000000000
560506112933,24775,-2,0,0.0000000000
560506112933,24775,-2,0,0.0000000000
560506112933,24775,-2,0,0.0000000000
560506112933,24775,-2,0,0.0000000000
560506112933,24775,-2,0,0.0000000000
560506112933,24775,-2,0,0.0000000000
560506112933,24775,-2,0,0.0000000000
560506112933,24775,-2,0,0.0000000000
560506142186,24776,-2,0,0.0000000000
560506142186,24776,-2,0,0.0000000000
560506142186,24776,-2,0,0.0000000000
560506142186,24776,-2,0,0.0000000000
560506142186,24776,-2,0,0.0000000000
560506142186,24776,-2,0,0.0000000000
560506142186,24776,-2,0,0.0000000000
560506142186,24776,-2,0,0.0000000000
560506175505,24777,-2,0,0.0000000000
560506175505,24777,-2,0,0.0000000000
560506175505,24777,-2,0,0.0000000000
560506175505,24777,-2,0,0.0000000000
560506175505,24777,-2,0,0.0000000000
560506175505,24777,-2,0,0.0000000000
560506175505,24777,-2,0,0.0000000000
560506175505,24777,-2,0,0.0000000000
560506211314,24778,-2,0,0.0000000000
560506211314,24778,-2,0,0.0000000000
560506211314,24778,-2,0,0.0000000000
560506211314,24778,-2,0,0.0000000000
560506211314,24778,-2,0,0.0000000000
560506211314,24778,-2,0,0.0000000000
560506211314,24778,-2,0,0.0000000000
560506211314,24778,-2,0,0.0000000000
560506241304,24779,-2,0,0.0000000000
560506241304,24779,-2,0,0.0000000000
560506241304,24779,-2,0,0.0000000000
560506241304,24779,-2,0,0.0000000000
560506241304,24779,-2,0,0.0000000000
560506241304,24779,-2,0,0.0000000000
560506241304,24779,-2,0,0.0000000000
560506241304,24779,-2,0,0.0000000000
560506282799,24780,-2,0,0.0000000000
560506282799,24780,-2,0,0.0000000000
560506282799,24780,-2,0,0.0000000000
560506282799,24780,-2,0,0.0000000000
560506282799,24780,-2,0,0.0000000000
560506282799,24780,-2,0,0.0000000000
560506282799,24780,-2,0,0.0000000000
560506282799,24780,-2,0,0.0000000000
560506346721,24781,-2,0,0.0000000000
560506346721,24781,-2,0,0.0000000000
560506346721,24781,-2,0,0.0000000000
560506346721,24781,-2,0,0.0000000000
560506346721,24781,-2,0,0.0000000000
560506346721,24781,-2,0,0.0000000000
560506346721,24781,-2,0,0.0000000000
560506346721,24781,-2,0,0.0000000000
560506352628,24782,-2,0,0.0000000000
560506352628,24782,-2,0,0.0000000000
560506352628,24782,-2,0,0.0000000000
560506352628,24782,-2,0,0.0000000000
560506352628,24782,-2,0,0.0000000000
560506352628,24782,-2,0,0.0000000000
560506352628,24782,-2,0,0.0000000000
560506352628,24782,-2,0,0.0000000000
560506376248,24783,-2,0,0.0000000000
560506376248,24783,-2,0,0.0000000000
560506376248,24783,-2,0,0.0000000000
560506376248,24783,-2,0,0.0000000000
560506376248,24783,-2,0,0.0000000000
560506376248,24783,-2,0,0.0000000000
560506376248,24783,-2,0,0.0000000000
560506376248,24783,-2,0,0.0000000000
560506397443,24784,-2,0,0.0000000000
560506397443,24784,-2,0,0.0000000000
560506397443,24784,-2,0,0.0000000000
560506397443,24784,-2,0,0.0000000000
560506397443,24784,-2,0,0.0000000000
560506397443,24784,-2,0,0.0000000000
560506397443,24784,-2,0,0.0000000000
560506397443,24784,-2,0,0.0000000000
560506436447,24785,-2,0,0.0000000000
560506436447,24785,-2,0,0.0000000000
560506436447,24785,-2,0,0.0000000000
560506436447,24785,-2,0,0.0000000000
560506436447,24785,-2,0,0.0000000000
560506436447,24785,-2,0,0.0000000000
560506436447,24785,-2,0,0.0000000000
560506436447,24785,-2,0,0.0000000000
560506463640,24786,-2,0,0.0000000000
560506463640,24786,-2,0,0.0000000000
560506463640,24786,-2,0,0.0000000000
560506463640,24786,-2,0,0.0000000000
560506463640,24786,-2,0,0.0000000000
560506463640,24786,-2,0,0.0000000000
560506463640,24786,-2,0,0.0000000000
560506463640,24786,-2,0,0.0000000000
560506493803,24787,-2,0,0.0000000000
560506493803,24787,-2,0,0.0000000000
560506493803,24787,-2,0,0.0000000000
560506493803,24787,-2,0,0.0000000000
560506493803,24787,-2,0,0.0000000000
560506493803,24787,-2,0,0.0000000000
560506493803,24787,-2,0,0.0000000000
560506493803,24787,-2,0,0.0000000000
560506520169,24788,5,0,0.0000000000
560506520169,24788,5,0,0.0000000000
560506520169,24788,5,0,0.0000000000
560506520169,24788,5,0,0.0000000000
560506520169,24788,5,0,0.0000000000
560506520169,24788,5,0,0.0000000000
560506520169,24788,5,0,0.0000000000
560506520169,24788,5,0,0.0000000000
