timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
560444526375,23251,-2,0,963.0975389295,4184.1059065051,8466.1252693443,-2458.1424475644,-9917.2326247516,-7520.4153691748,-10298.8602679063,-22211.4856623490,-13383.3470771285,-5457.4310436323,-7206.5252942334,-3600.2876452435,-24658.1904748998,3568.1162548436,6919.4041523024,10128.4881769915
560444526375,23251,-2,0,964.7036749101,4185.4930239429,8474.8738433600,-2455.7819143807,-9917.9383511673,-7512.8470617510,-10300.9652794567,-22216.1093871417,-13387.8004541657,-5454.7663180281,-7209.1048459599,-3603.6094264761,-24663.5320938051,3563.7845547747,6914.9264398716,10123.2317319640
560444526375,23251,-2,0,963.5842468024,4183.1568261529,8473.5475644063,-2457.7287458724,-9917.5976556563,-7519.1620964021,-10302.7295954960,-22215.9877101735,-13385.5737656471,-5453.0385050792,-7214.7019864984,-3602.3804890970,-24660.6361819612,3565.6705477822,6916.4595696713,10125.6896067222
560444526375,23251,-2,0,966.4679909495,4185.2009992191,8464.8598288748,-2460.7706700781,-9911.6233165162,-7528.5920614398,-10298.6047462731,-22211.0354575666,-13377.8107750741,-5448.9744943404,-7213.1566890019,-3594.4836538589,-24653.2747253834,3573.0198366633,6923.8818647333,10134.2313298919
560444526375,23251,-2,0,969.5707536393,4186.8071351998,8467.5488898726,-2456.5606469774,-9906.3425360951,-7523.4572933806,-10293.7985060280,-22207.5068254879,-13371.9094421149,-5442.2092549068,-7203.3981961499,-3593.2912195703,-24650.4153166300,3575.5872206929,6925.2081436870,10135.4480995742
560444526375,23251,-2,0,971.2985665882,4190.0680779483,8478.1226184118,-2450.2334446295,-9905.9044990094,-7503.8186307083,-10291.6083205999,-22208.5532474147,-13372.7976839830,-5438.4616042853,-7197.3143477384,-3595.6882558444,-24652.9096944787,3574.0297554996,6922.3730703272,10130.2038222435
560444526375,23251,-2,0,969.8871137567,4189.6422085595,8484.1942991264,-2447.3618681793,-9907.6444796551,-7495.2890752354,-10293.7985060280,-22211.1449668380,-13376.5331669076,-5439.4593554248,-7199.4923654697,-3598.2191367836,-24655.5865877797,3571.3650298954,6919.7570155103,10125.6774390254
560444526375,23251,-2,0,966.4923263431,4186.9409798648,8482.8315170822,-2451.2555311626,-9911.0636024624,-7507.1890827283,-10298.9089386936,-22211.7898547696,-13378.1271351914,-5442.3187641782,-7207.3405299205,-3598.5963353851,-24656.4626619510,3571.7908992842,6921.1806360386,10127.5025935488
560444546367,23252,-2,0,965.8839415020,4184.6047820748,8471.1626958290,-2455.5750635347,-9910.9540931909,-7525.4284602659,-10299.8458513490,-22208.6384212924,-13375.2190556508,-5444.5332850000,-7210.5041310945,-3593.2060456925,-24651.4617385567,3575.3682021501,6924.6727650268,10135.2169133346
560444546367,23252,-2,0,970.0209584218,4188.8999790533,8469.8120814817,-2453.4092135003,-9907.0482625108,-7527.1927763052,-10292.8980964631,-22202.2382127636,-13370.5831631612,-5442.1119133322,-7203.3008545753,-3587.4142220048,-24645.4630640230,3581.1113550505,6929.0288004894,10138.3440114181
