timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
560840056554,32447,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
560840079184,32448,-2,0,0.0000000000,0.0022222222,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-2.5200000000,0.2200000000,-9.0400000000
560840089152,32449,-2,0,0.0011111111,-0.0011111111,0.0055555556,0.0000000000,0.0000000000,0.0000000000,-2.4400000000,0.2100000000,-9.0600000000
560840119225,32450,-2,0,0.0066666667,0.0000000000,0.0022222222,0.0000000000,0.0000000000,0.0000000000,-2.4600000000,0.2400000000,-9.0300000000
560840133035,32451,-2,0,0.0022222222,0.0044444444,-0.0066666667,36.3750000000,7.8125000000,20.1250000000,-2.5700000000,0.2600000000,-9.0400000000
560840164087,32452,-2,0,0.0000000000,0.0066666667,-0.0100000000,36.3750000000,7.8125000000,20.1250000000,-2.4900000000,0.2400000000,-9.0400000000
560840197885,32453,-2,0,-0.0022222222,0.0066666667,-0.0144444444,36.3750000000,7.8125000000,20.1250000000,-2.4500000000,0.2400000000,-9.0400000000
560840229294,32454,-2,0,-0.0022222222,0.0100000000,-0.0122222222,35.5625000000,7.8125000000,19.7500000000,-2.5500000000,0.2100000000,-9.0400000000
560840259454,32455,-2,0,0.0011111111,0.0066666667,-0.0011111111,35.5625000000,7.8125000000,19.7500000000,-2.5200000000,0.2600000000,-9.0400000000
560840290478,32456,-2,0,0.0077777778,0.0033333333,-0.0111111111,35.5625000000,7.8125000000,19.7500000000,-2.5000000000,0.2300000000,-9.0100000000
560840326923,32457,-2,0,0.0066666667,0.0044444444,0.0100000000,36.3750000000,7.4375000000,19.7500000000,-2.4600000000,0.2800000000,-9.0500000000
560840426883,32458,-2,0,0.0066666667,-0.0066666667,-0.0244444444,36.3750000000,7.4375000000,19.7500000000,-2.5400000000,0.2700000000,-9.1100000000
560840441679,32459,-2,0,-0.0022222222,-0.0188888889,-0.0277777778,36.3750000000,7.4375000000,19.7500000000,-2.4600000000,0.2100000000,-9.0800000000
560840450751,32460,-2,0,-0.0100000000,-0.0200000000,0.0211111111,36.0000000000,6.3125000000,20.1250000000,-2.4300000000,0.3000000000,-9.0500000000
560840465548,32461,-2,0,-0.0044444444,-0.0200000000,-0.0311111111,36.0000000000,6.3125000000,20.1250000000,-2.4700000000,0.2100000000,-9.0400000000
560840489295,32462,-2,0,0.0022222222,-0.0166666667,0.0011111111,36.0000000000,6.3125000000,20.1250000000,-2.4300000000,0.2200000000,-9.0100000000
560840512944,32463,-2,0,0.0100000000,-0.0111111111,0.0255555556,36.0000000000,6.3125000000,20.1250000000,-2.4200000000,0.3400000000,-9.0500000000
560840542857,32464,-2,0,0.0066666667,-0.0011111111,-0.0200000000,37.2500000000,6.3125000000,17.8750000000,-2.5000000000,0.2700000000,-9.1000000000
560840595383,32465,-2,0,0.0011111111,-0.0011111111,-0.0100000000,37.2500000000,6.3125000000,17.8750000000,-2.4300000000,0.2800000000,-9.0300000000
560840615440,32466,-2,0,0.0000000000,0.0000000000,-0.0266666667,37.2500000000,6.3125000000,17.8750000000,-2.4200000000,0.2800000000,-9.0400000000
560840639475,32467,-2,0,-0.0044444444,0.0033333333,-0.0100000000,35.1875000000,6.6875000000,16.3750000000,-2.5000000000,0.2000000000,-9.0600000000
560840675668,32468,-2,0,-0.0011111111,-0.0055555556,0.0077777778,35.1875000000,6.6875000000,16.3750000000,-2.4300000000,0.2800000000,-9.0800000000
560840701890,32469,-2,0,0.0022222222,-0.0022222222,-0.0133333333,35.1875000000,6.6875000000,16.3750000000,-2.4300000000,0.2200000000,-9.0300000000
560840776795,32470,-2,0,0.0011111111,0.0011111111,0.0155555556,36.0000000000,5.9375000000,17.5000000000,-2.4300000000,0.2900000000,-9.0300000000
560840785466,32471,-2,0,-0.0022222222,0.0066666667,-0.0100000000,36.0000000000,5.9375000000,17.5000000000,-2.4500000000,0.2900000000,-9.0700000000
