timestamp,sequence,battery,flags,D in-ch1
134981323707,19942,-2,0,0.0000000000
134981323707,19942,-2,0,0.0000000000
134981323707,19942,-2,0,0.0000000000
134981323707,19942,-2,0,0.0000000000
134981323707,19942,-2,0,0.0000000000
134981323707,19942,-2,0,0.0000000000
134981323707,19942,-2,0,0.0000000000
134981323707,19942,-2,0,0.0000000000
134981356246,19943,-2,0,0.0000000000
134981356246,19943,-2,0,0.0000000000
134981356246,19943,-2,0,0.0000000000
134981356246,19943,-2,0,0.0000000000
134981356246,19943,-2,0,0.0000000000
134981356246,19943,-2,0,0.0000000000
134981356246,19943,-2,0,0.0000000000
134981356246,19943,-2,0,0.0000000000
134981384934,19944,-2,0,0.0000000000
134981384934,19944,-2,0,0.0000000000
134981384934,19944,-2,0,0.0000000000
134981384934,19944,-2,0,0.0000000000
134981384934,19944,-2,0,0.0000000000
134981384934,19944,-2,0,0.0000000000
134981384934,19944,-2,0,0.0000000000
134981384934,19944,-2,0,0.0000000000
134981416190,19945,-2,0,0.0000000000
134981416190,19945,-2,0,0.0000000000
134981416190,19945,-2,0,0.0000000000
134981416190,19945,-2,0,0.0000000000
134981416190,19945,-2,0,0.0000000000
134981416190,19945,-2,0,0.0000000000
134981416190,19945,-2,0,0.0000000000
134981416190,19945,-2,0,0.0000000000
134981493766,19946,-2,0,0.0000000000
134981493766,19946,-2,0,0.0000000000
134981493766,19946,-2,0,0.0000000000
134981493766,19946,-2,0,0.0000000000
134981493766,19946,-2,0,0.0000000000
134981493766,19946,-2,0,0.0000000000
134981493766,19946,-2,0,0.0000000000
134981493766,19946,-2,0,0.0000000000
134981503862,19947,-2,0,0.0000000000
134981503862,19947,-2,0,0.0000000000
134981503862,19947,-2,0,0.0000000000
134981503862,19947,-2,0,0.0000000000
134981503862,19947,-2,0,0.0000000000
134981503862,19947,-2,0,0.0000000000
134981503862,19947,-2,0,0.0000000000
134981503862,19947,-2,0,0.0000000000
134981516455,19948,-2,0,0.0000000000
134981516455,19948,-2,0,0.0000000000
134981516455,19948,-2,0,0.0000000000
134981516455,19948,-2,0,0.0000000000
134981516455,19948,-2,0,0.0000000000
134981516455,19948,-2,0,0.0000000000
134981516455,19948,-2,0,0.0000000000
134981516455,19948,-2,0,0.0000000000
134981537718,19949,-2,0,0.0000000000
134981537718,19949,-2,0,0.0000000000
134981537718,19949,-2,0,0.0000000000
134981537718,19949,-2,0,0.0000000000
134981537718,19949,-2,0,0.0000000000
134981537718,19949,-2,0,0.0000000000
134981537718,19949,-2,0,0.0000000000
134981537718,19949,-2,0,0.0000000000
134981597691,19950,-2,0,0.0000000000
134981597691,19950,-2,0,0.0000000000
134981597691,19950,-2,0,0.0000000000
134981597691,19950,-2,0,0.0000000000
134981597691,19950,-2,0,0.0000000000
134981597691,19950,-2,0,0.0000000000
134981597691,19950,-2,0,0.0000000000
134981597691,19950,-2,0,0.0000000000
134981616219,19951,-2,0,0.0000000000
134981616219,19951,-2,0,0.0000000000
134981616219,19951,-2,0,0.0000000000
134981616219,19951,-2,0,0.0000000000
134981616219,19951,-2,0,0.0000000000
134981616219,19951,-2,0,0.0000000000
134981616219,19951,-2,0,0.0000000000
134981616219,19951,-2,0,0.0000000000
134981667623,19952,-2,0,0.0000000000
134981667623,19952,-2,0,0.0000000000
134981667623,19952,-2,0,0.0000000000
134981667623,19952,-2,0,0.0000000000
134981667623,19952,-2,0,0.0000000000
134981667623,19952,-2,0,0.0000000000
134981667623,19952,-2,0,0.0000000000
134981667623,19952,-2,0,0.0000000000
134981688795,19953,-2,0,0.0000000000
134981688795,19953,-2,0,0.0000000000
134981688795,19953,-2,0,0.0000000000
134981688795,19953,-2,0,0.0000000000
134981688795,19953,-2,0,0.0000000000
134981688795,19953,-2,0,0.0000000000
134981688795,19953,-2,0,0.0000000000
134981688795,19953,-2,0,0.0000000000
134981710081,19954,-2,0,0.0000000000
134981710081,19954,-2,0,0.0000000000
134981710081,19954,-2,0,0.0000000000
134981710081,19954,-2,0,0.0000000000
134981710081,19954,-2,0,0.0000000000
134981710081,19954,-2,0,0.0000000000
134981710081,19954,-2,0,0.0000000000
134981710081,19954,-2,0,0.0000000000
134981740041,19955,-2,0,0.0000000000
134981740041,19955,-2,0,0.0000000000
134981740041,19955,-2,0,0.0000000000
134981740041,19955,-2,0,0.0000000000
134981740041,19955,-2,0,0.0000000000
134981740041,19955,-2,0,0.0000000000
134981740041,19955,-2,0,0.0000000000
134981740041,19955,-2,0,0.0000000000
134981764935,19956,-2,0,0.0000000000
134981764935,19956,-2,0,0.0000000000
134981764935,19956,-2,0,0.0000000000
134981764935,19956,-2,0,0.0000000000
134981764935,19956,-2,0,0.0000000000
134981764935,19956,-2,0,0.0000000000
134981764935,19956,-2,0,0.0000000000
134981764935,19956,-2,0,0.0000000000
134981793712,19957,-2,0,0.0000000000
134981793712,19957,-2,0,0.0000000000
134981793712,19957,-2,0,0.0000000000
134981793712,19957,-2,0,0.0000000000
134981793712,19957,-2,0,0.0000000000
134981793712,19957,-2,0,0.0000000000
134981793712,19957,-2,0,0.0000000000
134981793712,19957,-2,0,0.0000000000
134981871310,19958,-2,0,0.0000000000
134981871310,19958,-2,0,0.0000000000
134981871310,19958,-2,0,0.0000000000
134981871310,19958,-2,0,0.0000000000
134981871310,19958,-2,0,0.0000000000
134981871310,19958,-2,0,0.0000000000
134981871310,19958,-2,0,0.0000000000
134981871310,19958,-2,0,0.0000000000
134981898744,19959,-2,0,0.0000000000
134981898744,19959,-2,0,0.0000000000
134981898744,19959,-2,0,0.0000000000
134981898744,19959,-2,0,0.0000000000
134981898744,19959,-2,0,0.0000000000
134981898744,19959,-2,0,0.0000000000
134981898744,19959,-2,0,0.0000000000
134981898744,19959,-2,0,0.0000000000
134981917647,19960,-2,0,0.0000000000
134981917647,19960,-2,0,0.0000000000
134981917647,19960,-2,0,0.0000000000
134981917647,19960,-2,0,0.0000000000
134981917647,19960,-2,0,0.0000000000
134981917647,19960,-2,0,0.0000000000
134981917647,19960,-2,0,0.0000000000
134981917647,19960,-2,0,0.0000000000
134981924015,19961,-2,0,0.0000000000
134981924015,19961,-2,0,0.0000000000
134981924015,19961,-2,0,0.0000000000
134981924015,19961,-2,0,0.0000000000
134981924015,19961,-2,0,0.0000000000
134981924015,19961,-2,0,0.0000000000
134981924015,19961,-2,0,0.0000000000
134981924015,19961,-2,0,0.0000000000
134981944019,19962,-2,0,0.0000000000
134981944019,19962,-2,0,0.0000000000
134981944019,19962,-2,0,0.0000000000
