timestamp,sequence,battery,flags,D in-ch1
561540224684,46471,-2,0,0.0000000000
561540224684,46471,-2,0,0.0000000000
561540224684,46471,-2,0,0.0000000000
561540224684,46471,-2,0,0.0000000000
561540224684,46471,-2,0,0.0000000000
561540224684,46471,-2,0,0.0000000000
561540224684,46471,-2,0,0.0000000000
561540224684,46471,-2,0,0.0000000000
561540258406,46472,-2,0,0.0000000000
561540258406,46472,-2,0,0.0000000000
561540258406,46472,-2,0,0.0000000000
561540258406,46472,-2,0,0.0000000000
561540258406,46472,-2,0,0.0000000000
561540258406,46472,-2,0,0.0000000000
561540258406,46472,-2,0,0.0000000000
561540258406,46472,-2,0,0.0000000000
561540314822,46473,-2,0,0.0000000000
561540314822,46473,-2,0,0.0000000000
561540314822,46473,-2,0,0.0000000000
561540314822,46473,-2,0,0.0000000000
561540314822,46473,-2,0,0.0000000000
561540314822,46473,-2,0,0.0000000000
561540314822,46473,-2,0,0.0000000000
561540314822,46473,-2,0,0.0000000000
561540322273,46474,-2,0,0.0000000000
561540322273,46474,-2,0,0.0000000000
561540322273,46474,-2,0,0.0000000000
561540322273,46474,-2,0,0.0000000000
561540322273,46474,-2,0,0.0000000000
561540322273,46474,-2,0,0.0000000000
561540322273,46474,-2,0,0.0000000000
561540322273,46474,-2,0,0.0000000000
561540352793,46475,-2,0,0.0000000000
561540352793,46475,-2,0,0.0000000000
561540352793,46475,-2,0,0.0000000000
561540352793,46475,-2,0,0.0000000000
561540352793,46475,-2,0,0.0000000000
561540352793,46475,-2,0,0.0000000000
561540352793,46475,-2,0,0.0000000000
561540352793,46475,-2,0,0.0000000000
561540385875,46476,-2,0,0.0000000000
561540385875,46476,-2,0,0.0000000000
561540385875,46476,-2,0,0.0000000000
561540385875,46476,-2,0,0.0000000000
561540385875,46476,-2,0,0.0000000000
561540385875,46476,-2,0,0.0000000000
561540385875,46476,-2,0,0.0000000000
561540385875,46476,-2,0,0.0000000000
561540417483,46477,-2,0,0.0000000000
561540417483,46477,-2,0,0.0000000000
561540417483,46477,-2,0,0.0000000000
561540417483,46477,-2,0,0.0000000000
561540417483,46477,-2,0,0.0000000000
561540417483,46477,-2,0,0.0000000000
561540417483,46477,-2,0,0.0000000000
561540417483,46477,-2,0,0.0000000000
561540447201,46478,-2,0,0.0000000000
561540447201,46478,-2,0,0.0000000000
561540447201,46478,-2,0,0.0000000000
561540447201,46478,-2,0,0.0000000000
561540447201,46478,-2,0,0.0000000000
561540447201,46478,-2,0,0.0000000000
561540447201,46478,-2,0,0.0000000000
561540447201,46478,-2,0,0.0000000000
561540478330,46479,-2,0,0.0000000000
561540478330,46479,-2,0,0.0000000000
561540478330,46479,-2,0,0.0000000000
561540478330,46479,-2,0,0.0000000000
561540478330,46479,-2,0,0.0000000000
561540478330,46479,-2,0,0.0000000000
561540478330,46479,-2,0,0.0000000000
561540478330,46479,-2,0,0.0000000000
561540511070,46480,-2,0,0.0000000000
561540511070,46480,-2,0,0.0000000000
561540511070,46480,-2,0,0.0000000000
561540511070,46480,-2,0,0.0000000000
561540511070,46480,-2,0,0.0000000000
561540511070,46480,-2,0,0.0000000000
561540511070,46480,-2,0,0.0000000000
561540511070,46480,-2,0,0.0000000000
561540541209,46481,-2,0,0.0000000000
561540541209,46481,-2,0,0.0000000000
561540541209,46481,-2,0,0.0000000000
561540541209,46481,-2,0,0.0000000000
561540541209,46481,-2,0,0.0000000000
561540541209,46481,-2,0,0.0000000000
561540541209,46481,-2,0,0.0000000000
561540541209,46481,-2,0,0.0000000000
561540570984,46482,-2,0,0.0000000000
561540570984,46482,-2,0,0.0000000000
561540570984,46482,-2,0,0.0000000000
561540570984,46482,-2,0,0.0000000000
561540570984,46482,-2,0,0.0000000000
561540570984,46482,-2,0,0.0000000000
561540570984,46482,-2,0,0.0000000000
561540570984,46482,-2,0,0.0000000000
561540602327,46483,-2,0,0.0000000000
561540602327,46483,-2,0,0.0000000000
561540602327,46483,-2,0,0.0000000000
561540602327,46483,-2,0,0.0000000000
561540602327,46483,-2,0,0.0000000000
561540602327,46483,-2,0,0.0000000000
561540602327,46483,-2,0,0.0000000000
561540602327,46483,-2,0,0.0000000000
561540631201,46484,-2,0,0.0000000000
561540631201,46484,-2,0,0.0000000000
561540631201,46484,-2,0,0.0000000000
561540631201,46484,-2,0,0.0000000000
