timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
561540224684,46471,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540258406,46472,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540314822,46473,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540322273,46474,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540352793,46475,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540385875,46476,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540417483,46477,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540447201,46478,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540478330,46479,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540511070,46480,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540541209,46481,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540570984,46482,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540602327,46483,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540631201,46484,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540689713,46485,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540701173,46486,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540753487,46487,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540756300,46488,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540788479,46489,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540837471,46490,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540853662,46491,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540888553,46492,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540915621,46493,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540946008,46494,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561540974701,46495,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541048442,46496,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541069795,46497,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541077106,46498,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541100891,46499,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541137122,46500,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541165897,46501,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541221551,46502,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541227326,46503,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541258575,46504,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541287042,46505,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541323758,46506,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541353786,46507,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541433815,46508,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541467605,46509,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541476071,46510,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561541483491,46511,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
