timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
11333317601,24377,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333350144,24378,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333381387,24379,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333417604,24380,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333445403,24381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333475321,24382,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333506253,24383,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333539066,24384,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333566571,24385,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333602754,24386,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333671780,24387,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333682922,24388,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333700215,24389,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333724194,24390,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333752666,24391,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333787709,24392,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333815366,24393,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333848169,24394,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333879131,24395,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333909284,24396,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333943215,24397,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11333980493,24398,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334007930,24399,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334041734,24400,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334074336,24401,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334100379,24402,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334129016,24403,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334157844,24404,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334188882,24405,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334222892,24406,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334252792,24407,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334311376,24408,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334323015,24409,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334359314,24410,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334391696,24411,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334411648,24412,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334443976,24413,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334474200,24414,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334505518,24415,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334545333,24416,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334564087,24417,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334596506,24418,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334627858,24419,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334659045,24420,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334687334,24421,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334743116,24422,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334760498,24423,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334791736,24424,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334821784,24425,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334850406,24426,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334880378,24427,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334940190,24428,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334950319,24429,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11334985483,24430,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335006597,24431,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335043010,24432,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335069041,24433,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335096848,24434,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335128025,24435,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335157896,24436,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335196481,24437,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335224237,24438,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335254135,24439,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335282886,24440,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
11335317832,24441,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
