timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
11333317601,24377,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
11333350144,24378,-2,0,-0.0022222222,-0.0044444444,-0.0011111111,0.0000000000,0.0000000000,0.0000000000,-4.1700000000,-4.0100000000,-7.3500000000
11333381387,24379,-2,0,0.0000000000,-0.0033333333,-0.0133333333,0.0000000000,0.0000000000,0.0000000000,-4.0800000000,-4.0800000000,-7.3000000000
11333417604,24380,-2,0,0.0066666667,-0.0011111111,0.0033333333,0.0000000000,0.0000000000,0.0000000000,-4.0900000000,-3.9900000000,-7.3800000000
11333445403,24381,-2,0,0.0077777778,-0.0111111111,-0.0077777778,10.4375000000,45.3750000000,12.6875000000,-4.1300000000,-4.1000000000,-7.3500000000
11333475321,24382,-2,0,-0.0100000000,0.0000000000,0.0288888889,10.4375000000,45.3750000000,12.6875000000,-4.0600000000,-3.9800000000,-7.3500000000
11333506253,24383,-2,0,-0.0122222222,-0.0077777778,0.0000000000,10.4375000000,45.3750000000,12.6875000000,-4.0700000000,-4.0500000000,-7.3700000000
11333539066,24384,-2,0,-0.0033333333,-0.0166666667,0.0055555556,10.0625000000,46.4375000000,12.6875000000,-4.1300000000,-4.1600000000,-7.3100000000
11333566571,24385,-2,0,0.0044444444,-0.0111111111,0.0211111111,10.0625000000,46.4375000000,12.6875000000,-4.0400000000,-4.0200000000,-7.3200000000
11333602754,24386,-2,0,0.0055555556,-0.0144444444,0.0055555556,10.0625000000,46.4375000000,12.6875000000,-4.0100000000,-4.0400000000,-7.3800000000
11333671780,24387,-2,0,0.0011111111,-0.0188888889,0.0000000000,10.4375000000,44.2500000000,11.9375000000,-3.9900000000,-4.0600000000,-7.3800000000
11333682922,24388,-2,0,-0.0033333333,-0.0211111111,0.0011111111,10.4375000000,44.2500000000,11.9375000000,-4.0400000000,-4.0200000000,-7.4100000000
11333700215,24389,-2,0,0.0000000000,-0.0200000000,-0.0144444444,10.4375000000,44.2500000000,11.9375000000,-3.9900000000,-4.0800000000,-7.2600000000
11333724194,24390,-2,0,0.0000000000,-0.0066666667,0.0000000000,10.0625000000,45.0000000000,11.1875000000,-3.9900000000,-4.0400000000,-7.3600000000
11333752666,24391,-2,0,0.0077777778,-0.0022222222,-0.0144444444,10.0625000000,45.0000000000,11.1875000000,-4.0400000000,-4.0700000000,-7.3400000000
