timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
561470226167,45164,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470258523,45165,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470299852,45166,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470322490,45167,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470359900,45168,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470385143,45169,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470431012,45170,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470481293,45171,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470492442,45172,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470523835,45173,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470543550,45174,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470606177,45176,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470637546,45177,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470712476,45178,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470723907,45179,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470737630,45180,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470756918,45181,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470789896,45182,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470867655,45184,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470891272,45185,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470917660,45186,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470951385,45187,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561470973940,45188,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471067764,45190,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471075620,45191,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471102190,45192,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471132250,45193,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471220688,45195,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471230065,45196,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471258759,45197,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471289076,45198,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471319000,45199,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471349807,45200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471381078,45201,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471415239,45202,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471447739,45203,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471479033,45204,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471591211,45206,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471611259,45207,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471620163,45208,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471644014,45209,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471660170,45210,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471713705,45211,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471755280,45212,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471777822,45213,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471816860,45214,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471830167,45215,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471885229,45217,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471958743,45218,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561471982709,45220,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472013582,45221,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472045030,45222,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472086575,45223,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472101158,45224,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472138642,45225,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472160072,45226,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472195095,45227,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472229931,45228,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472259806,45229,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472319899,45230,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472361136,45231,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472369939,45232,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472388969,45233,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472408164,45234,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472464046,45235,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472475290,45236,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472541303,45238,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472575116,45239,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472635213,45241,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472706527,45242,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472716148,45243,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472724249,45244,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472757748,45245,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472786909,45246,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472852497,45248,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472883996,45249,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472921059,45250,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472947344,45251,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561472997877,45252,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473010091,45253,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473066215,45254,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473078686,45255,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473103934,45256,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473137251,45257,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473162754,45258,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473223227,45259,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473232511,45260,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473267578,45261,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473285279,45262,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473318781,45263,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473371534,45264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473401364,45265,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473436292,45266,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473450073,45267,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473481422,45268,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473511428,45269,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473540201,45270,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473634572,45272,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473652790,45273,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473665146,45274,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473708448,45275,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473808705,45277,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473836376,45279,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473856144,45280,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473883649,45281,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473916001,45282,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473950161,45283,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561473972210,45284,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474001579,45285,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474102318,45288,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474165054,45289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474177199,45290,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474196440,45291,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474275110,45292,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474291587,45293,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474305249,45294,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474325235,45295,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474419506,45298,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474448723,45299,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474478792,45300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474546330,45301,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474556255,45302,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474575106,45303,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474604832,45304,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474639930,45305,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474665079,45306,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474698869,45307,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474729907,45308,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474757307,45309,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474790265,45310,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474822810,45311,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474914017,45312,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474944120,45313,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474954897,45314,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474968662,45315,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561474982468,45316,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475041297,45318,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475081948,45319,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475102310,45320,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475135077,45321,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475168976,45322,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475199402,45323,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475266522,45324,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475283877,45325,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475295135,45326,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475323922,45327,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475351469,45328,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475379969,45329,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475447707,45331,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475480206,45332,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475508743,45333,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475561432,45334,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475570147,45335,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475642245,45336,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475651249,45337,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475669021,45338,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475692644,45339,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475725130,45340,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475767651,45341,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475785042,45342,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475839128,45343,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475852571,45344,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475886391,45345,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475920172,45346,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475942994,45347,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561475997650,45348,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476007277,45349,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476048640,45350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476071457,45351,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476104469,45352,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476187668,45354,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476196384,45355,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476225180,45356,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476261476,45357,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476370182,45359,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476371948,45360,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476386808,45361,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476406773,45362,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476443975,45363,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476479112,45364,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476506532,45365,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476538833,45366,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476575232,45367,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476605121,45368,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476636361,45369,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476665220,45370,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476736739,45371,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476746281,45372,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476757472,45373,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476787132,45374,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476835205,45375,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476858567,45376,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476883659,45377,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476911132,45378,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561476976401,45380,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477027580,45381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477048554,45382,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477100151,45383,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477106031,45384,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477134962,45385,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477158447,45386,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477188679,45387,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477225258,45388,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477258955,45389,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477321516,45391,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477354014,45392,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477385312,45393,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477421551,45394,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477492714,45395,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477497386,45396,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477510024,45397,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477540874,45398,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477563409,45399,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477632795,45401,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477665233,45402,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477699009,45403,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477728894,45404,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477757647,45405,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477842265,45406,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477853874,45407,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477859945,45408,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477890054,45409,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477916175,45410,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477936969,45411,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561477968689,45412,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478006374,45413,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478039967,45414,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478069060,45415,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478119042,45416,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478140177,45417,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478201535,45418,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478211512,45419,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478265778,45421,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478296408,45422,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478358884,45424,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478385438,45425,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478443960,45427,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478477755,45428,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478510267,45429,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478587789,45430,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478608817,45432,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478628994,45433,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478698949,45435,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478758463,45437,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478789022,45438,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478818840,45439,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478850189,45440,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478882732,45441,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561478978960,45444,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479015121,45445,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479040078,45446,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479133925,45448,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479142017,45449,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479166338,45450,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479196452,45451,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479232785,45452,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479282774,45453,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479307922,45454,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479318756,45455,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479350098,45456,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479446522,45459,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479481459,45460,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479510172,45461,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479540594,45462,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479603566,45464,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479650265,45465,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479681584,45466,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479705258,45467,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479735245,45468,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479776617,45469,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479790061,45470,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479847738,45471,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479856364,45472,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479885044,45473,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479914079,45474,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561479978808,45476,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
