timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
561221875563,39207,-2,0,6510.7155514135,8957.8584010499,13352.2464440490,1164.0348842636,-6343.7869186995,-3611.2264046873,-6445.6548765012,-20676.7983974650,-8815.0218080454,-2945.1058421154,-5259.5842932913,-12.9707648133,-21902.6816846796,9422.5427427181,12309.2314723865,16581.7113609166
561221875563,39207,-2,0,6514.0860034334,8963.4555415885,13364.6331594148,1172.6009428269,-6340.8423360684,-3598.4259876296,-6442.0167351511,-20677.5041238807,-8813.0384734632,-2941.1513406479,-5255.9948227285,-14.6377392780,-21900.3698222832,9423.1267921656,12308.2945597311,16577.6351824809
561221875563,39207,-2,0,6517.8214863580,8965.4997146547,13370.6683370390,1177.0299844705,-6339.3822124496,-3592.7436732133,-6442.9293124128,-20678.0516702377,-8812.1380638983,-2941.4311976748,-5258.0511634916,-15.7084965984,-21898.4594938820,9425.3169775937,12309.2436400833,16575.5180032337
561221875563,39207,-2,0,6515.0107483919,8962.1292626348,13363.0878619183,1172.5157689492,-6341.8279195110,-3601.4435764417,-6448.0032419880,-20680.1810171818,-8813.7076967885,-2943.3901968633,-5264.8407383188,-16.2560429555,-21898.2769784297,9425.9618655253,12308.7569322104,16575.9803757129
561221875563,39207,-2,0,6510.6912160198,8956.6416313676,13354.7164865041,1164.6676044984,-6343.0203537997,-3614.9375522183,-6450.6923029859,-20679.9254955485,-8813.7928706663,-2945.4465376264,-5267.2134391992,-14.9419316986,-21897.9971214027,9425.7063438920,12309.7911864403,16579.7401940312
561221875563,39207,-2,0,6509.4257755502,8956.3374389470,13350.0805940146,1164.5337598333,-6342.7404967727,-3612.8447083648,-6447.7598880515,-20677.7596455140,-8813.7563675758,-2946.0427547707,-5260.9592430323,-13.6278204417,-21897.3765688648,9427.5558338091,12311.4824962987,16580.6649389898
561221875563,39207,-2,0,6514.0981711302,8961.6547224587,13362.3334647153,1172.3332534968,-6339.3578770560,-3599.2777264072,-6442.3574306622,-20678.2585210837,-8810.9699650033,-2941.9544086382,-5254.8875623176,-14.7107454589,-21897.3400657743,9428.4805787677,12310.4969128560,16578.9857968282
561221875563,39207,-2,0,6517.8458217517,8964.9400006009,13373.5399134892,1178.2589218496,-6338.4209644006,-3592.2813007340,-6440.6417854101,-20677.8934901790,-8810.0330523480,-2940.4334465353,-5255.0335746795,-15.2826272096,-21896.9385317791,9428.3954048899,12311.8840302939,16576.5400897668
561221884380,39208,-2,0,6516.1301764997,8962.3604488744,13368.0887853125,1174.0610664457,-6339.0780200290,-3599.2533910135,-6443.1361632588,-20678.2463533869,-8812.3327470475,-2942.6601350539,-5262.3098573796,-14.0901929210,-21897.6929289822,9427.3976537504,12312.5775890128,16575.8221956543
561221884380,39208,-2,0,6511.5186194038,8957.1891777246,13356.4808025434,1165.3246601268,-6341.2682054572,-3612.1754850395,-6446.8716461835,-20680.2296879690,-8814.2430754487,-2944.4487864869,-5264.9745829838,-13.7494974099,-21899.9196175008,9423.1876306497,12311.0444592131,16580.3364111756
561221884380,39208,-2,0,6507.9291488410,8954.9138184187,13352.2707794427,1162.5625929480,-6341.6697394523,-3613.7451179297,-6446.1780874646,-20680.8137374165,-8813.3183304902,-2944.1567617632,-5260.9470753354,-14.8810932145,-21899.9804559849,9422.9686121069,12309.6208386848,16580.0930572391
561221884380,39208,-2,0,6512.1026688513,8959.1116738227,13359.0846896635,1168.4639259071,-6339.3822124496,-3601.7234334686,-6443.4768587699,-20682.6267242432,-8811.9677161428,-2941.8814024573,-5258.4526974867,-17.7891727551,-21900.8808655498,9421.3381407326,12307.9416965232,16576.4549158890
561221884380,39208,-2,0,6516.9332444900,8964.0395910360,13372.2866407164,1174.6329481964,-6336.9000022977,-3592.6584993355,-6443.5985357381,-20684.6222265221,-8810.8482880351,-2938.8759813420,-5257.8686480392,-19.7968427309,-21901.4405796036,9420.8879359501,12306.5302436918,16573.4251593801
561221884380,39208,-2,0,6516.3978658298,8963.5650508599,13372.4326530783,1173.1728245776,-6337.5813933198,-3596.2479698983,-6446.1659197677,-20683.9651708937,-8810.3859155558,-2936.6979636107,-5262.2125158050,-18.5557376550,-21900.7713562784,9422.2507179943,12305.8488526697,16573.9605380403
561221884380,39208,-2,0,6514.9012391205,8960.8394867715,13361.3843843631,1169.7537017704,-6336.1942758820,-3605.0330470044,-6445.1438332346,-20680.3391972405,-8809.1569781767,-2935.4446908379,-5261.8596525972,-13.6764912290,-21897.8632767377,9425.4508222587,12310.6550929147,16581.5653485547
