timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
560564779056,26282,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560564889939,26286,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560564924767,26287,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560564959611,26288,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560564990263,26289,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565153742,26294,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565182225,26295,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565267700,26298,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565298750,26299,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565335043,26300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565402549,26302,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565425089,26303,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565583913,26308,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565615086,26309,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565645193,26310,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565893941,26318,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565923866,26319,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560565955113,26320,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566262782,26329,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566272575,26330,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566307347,26331,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566546781,26339,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566629020,26340,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566643783,26341,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566681379,26343,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566894080,26350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566925074,26351,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560566985889,26352,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560567182779,26359,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560567203795,26360,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560567238870,26361,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560567270174,26362,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560567515192,26370,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560567587746,26372,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560567620449,26373,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560567864032,26381,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
