timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
560564779056,26282,-2,0,1951.3092041016,4992.4668449372,9971.0503477995,-2006.6235538587,-9459.1796778519,-7036.1653710154,-9820.4994350092,-22318.8290837210,-12782.2750217720,-5407.2149588440,-7267.1690951989,-3051.3541707733,-24790.7088609985,4872.6393666249,7649.9526695519,10783.8038247847
560564779056,26282,-2,0,1949.6300619400,4992.2478263944,9963.5307111629,-2009.7384842453,-9457.4883679935,-7047.6760122099,-9821.0348136694,-22316.2860350850,-12778.4787003632,-5407.1054495726,-7271.0992612727,-3047.0589737948,-24788.0806384847,4875.5474461656,7653.1892769068,10791.3964676022
560564779056,26282,-2,0,1949.2528633385,4991.1649013772,9956.4004408246,-2012.5248868178,-9452.3779353279,-7054.4777547339,-9818.2240757033,-22312.5748875540,-12772.5408643136,-5402.6034017481,-7267.3394429545,-3041.1941439261,-24785.0630496726,4876.6668742733,7655.9878471760,10798.5267379405
560564779056,26282,-2,0,1950.8589993191,4993.9026331623,9959.4910358177,-2008.4852114726,-9451.5140288535,-7044.3177278867,-9814.5981020501,-22312.9155830650,-12772.6747089787,-5400.2428685645,-7260.3916880686,-3042.2162304593,-24787.5817629150,4874.6957073880,7654.5277235573,10795.3631367665
560564779056,26282,-2,0,1949.2771987321,4994.8030427272,9966.3292814322,-2004.9687470907,-9453.6555434943,-7030.3735473277,-9814.5494312628,-22316.6632336865,-12776.1546702700,-5397.8945030776,-7257.4714408310,-3048.1418988120,-24793.8602944756,4869.1837407272,7650.3298681534,10790.6907411865
560564779056,26282,-2,0,1947.0991810008,4990.8728766534,9969.9917581759,-2007.1954356093,-9455.4806980178,-7028.1346911122,-9818.3092495811,-22319.4253008653,-12777.8946509157,-5396.3248701875,-7260.9027313351,-3051.6218601034,-24796.1234860847,4867.8209586830,7648.7967383537,10789.8146670152
560564779056,26282,-2,0,1945.8580759249,4988.0743063841,9962.5207923266,-2012.2206943972,-9452.9133139881,-7040.2172140574,-9820.3777580410,-22317.4784693737,-12773.7454662991,-5395.7286530432,-7268.5318772431,-3048.0810603279,-24791.8647921967,4871.0453983411,7651.5344701388,10794.2558763556
560564779056,26282,-2,0,1949.5935588495,4989.3154114601,9957.0088256658,-2013.0846008716,-9446.6712855179,-7047.0554596719,-9816.4232565735,-22312.4288751921,-12765.8851341515,-5391.0805928568,-7263.9568232377,-3041.9728765228,-24785.1847266409,4878.3581841317,7656.0365179633,10801.4104820875
560564889939,26286,-2,0,1945.5782188980,4981.8931163981,9950.9128095575,-2027.7223401496,-9460.0679197200,-7061.8148759181,-9838.2399369770,-22331.8850224120,-12777.7243031602,-5404.9761026286,-7279.8965060757,-3058.6547888670,-24785.6227637265,4874.8173843562,7651.7048178944,10806.2775608167
560564889939,26286,-2,0,1948.6444784973,4985.6772701100,9949.8663876307,-2025.4104777533,-9455.6267103796,-7063.0438132973,-9834.3584416905,-22329.6583338934,-12772.1271626216,-5402.2140354498,-7272.5228818010,-3053.2523314777,-24781.4249083226,4879.6357922981,7655.1482760953,10812.4100800154
