timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
561327621437,41781,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327712844,41782,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327745465,41783,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327757927,41784,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327765278,41785,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327775253,41786,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327829693,41787,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327841726,41788,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327876804,41789,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327907773,41790,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327932970,41791,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327966824,41792,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561327997773,41793,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328045493,41794,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328075312,41795,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328091899,41796,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328133098,41797,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328159064,41798,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328200303,41799,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328221778,41800,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328254393,41801,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328285549,41802,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328316819,41803,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328365626,41804,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561328372721,41805,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
