timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
561070832174,36485,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
561070865906,36486,-2,0,0.0022222222,0.0000000000,-0.0077777778,0.0000000000,0.0000000000,0.0000000000,-2.7100000000,0.2900000000,-9.0200000000
561070898522,36487,-2,0,0.0000000000,-0.0077777778,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-2.6100000000,0.2700000000,-9.0000000000
561070928425,36488,-2,0,0.0022222222,-0.0033333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-2.6300000000,0.2900000000,-8.9900000000
561070961136,36489,-2,0,0.0022222222,-0.0011111111,0.0000000000,36.4375000000,5.5625000000,18.6250000000,-2.7400000000,0.3000000000,-9.0000000000
561070990901,36490,-2,0,0.0100000000,-0.0088888889,0.0133333333,36.4375000000,5.5625000000,18.6250000000,-2.6100000000,0.3700000000,-9.0300000000
561071020869,36491,-2,0,0.0011111111,-0.0100000000,-0.0400000000,36.4375000000,5.5625000000,18.6250000000,-2.6300000000,0.2300000000,-9.0300000000
561071082393,36492,-2,0,-0.0200000000,-0.0100000000,0.0055555556,36.0000000000,5.9375000000,17.5000000000,-2.6000000000,0.2600000000,-9.0500000000
561071089958,36493,-2,0,-0.0111111111,-0.0177777778,0.0144444444,36.0000000000,5.9375000000,17.5000000000,-2.6200000000,0.3000000000,-9.0300000000
561071118715,36494,-2,0,0.0011111111,-0.0188888889,-0.0055555556,36.0000000000,5.9375000000,17.5000000000,-2.5900000000,0.2600000000,-8.9600000000
561071192280,36495,-2,0,0.0077777778,-0.0033333333,0.0300000000,36.3750000000,5.1875000000,18.2500000000,-2.6000000000,0.3000000000,-8.9500000000
561071201149,36496,-2,0,0.0088888889,0.0055555556,0.0111111111,36.3750000000,5.1875000000,18.2500000000,-2.6600000000,0.3600000000,-8.9900000000
561071223887,36497,-2,0,0.0011111111,0.0066666667,-0.0166666667,36.3750000000,5.1875000000,18.2500000000,-2.6100000000,0.3000000000,-9.1100000000
561071243740,36498,-2,0,-0.0100000000,-0.0033333333,-0.0011111111,36.0000000000,5.5625000000,17.8750000000,-2.6200000000,0.2900000000,-9.0600000000
561071271166,36499,-2,0,-0.0077777778,-0.0011111111,-0.0166666667,36.0000000000,5.5625000000,17.8750000000,-2.6800000000,0.2600000000,-8.9300000000
561071306262,36500,-2,0,-0.0111111111,0.0077777778,-0.0100000000,36.0000000000,5.5625000000,17.8750000000,-2.5800000000,0.2700000000,-8.9900000000
561071341128,36501,-2,0,-0.0066666667,0.0033333333,0.0000000000,36.0000000000,5.5625000000,17.8750000000,-2.6000000000,0.2900000000,-9.0900000000
561071377788,36502,-2,0,-0.0055555556,-0.0188888889,-0.0200000000,37.6250000000,5.1875000000,16.7500000000,-2.7000000000,0.2200000000,-9.0900000000
561071398553,36503,-2,0,-0.0066666667,-0.0300000000,0.0066666667,37.6250000000,5.1875000000,16.7500000000,-2.6100000000,0.2400000000,-9.0000000000
561071433620,36504,-2,0,-0.0066666667,-0.0200000000,0.0100000000,37.6250000000,5.1875000000,16.7500000000,-2.6200000000,0.2800000000,-8.9500000000
561071462448,36505,-2,0,0.0000000000,-0.0088888889,0.0011111111,36.0000000000,5.1875000000,17.5000000000,-2.6700000000,0.2400000000,-8.9900000000
561071492218,36506,-2,0,0.0077777778,-0.0033333333,0.0200000000,36.0000000000,5.1875000000,17.5000000000,-2.6100000000,0.2900000000,-8.9700000000
561071570032,36507,-2,0,0.0100000000,0.0055555556,0.0166666667,36.0000000000,5.1875000000,17.5000000000,-2.5800000000,0.3100000000,-9.0300000000
