timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
561169761976,37823,-2,0,4705.7837400919,7858.0811237083,12541.6588170983,11.7539951310,-6505.3009263272,-3814.3539354495,-6715.8750875451,-20646.3913231044,-9094.0270961954,-3062.7674703932,-5278.7605834842,-170.7857926068,-22143.6629202579,9460.4572860183,12103.0741851154,15869.4387242952
561169761976,37823,-2,0,4704.0680948398,7856.6696708768,12547.8035039939,13.1046094783,-6506.8827269142,-3809.0974904220,-6720.1094460395,-20652.2318175795,-9094.3799594033,-3063.0351597233,-5282.9706065850,-177.1616657420,-22144.1617958277,9457.4762002967,12097.9394170561,15863.6712360011
561169761976,37823,-2,0,4702.1577664386,7853.7615913361,12544.7980828786,9.6246481869,-6507.4667763617,-3815.0353264716,-6723.8449289641,-20652.9862147825,-9096.7526602838,-3064.7264695817,-5290.2833923755,-177.5631997372,-22144.7458452752,9457.9020696855,12097.8299077847,15864.6568194438
561169761976,37823,-2,0,4699.1280099297,7848.9188480006,12533.4212863492,0.5718817507,-6507.9169811442,-3825.5360488298,-6727.6047472824,-20654.2638229489,-9095.6210644792,-3066.1744255036,-5292.8751117988,-174.4726047442,-22143.2248831723,9459.7150565121,12100.7988258095,15871.7627543884
561169761976,37823,-2,0,4700.3569473088,7846.9355134185,12531.1094239528,-0.7543972030,-6507.5762856331,-3827.4828803215,-6725.6700834875,-20651.2097310463,-9094.8423318826,-3065.2375128483,-5287.4848221063,-171.9052207145,-22142.9450261454,9461.7957326689,12103.0498497217,15880.3044775581
561169761976,37823,-2,0,4704.8833305270,7854.3456407836,12540.8070783207,5.2199419370,-6505.4469386891,-3818.6856355185,-6723.0053578833,-20650.4918369338,-9095.0126796381,-3063.4975322026,-5282.5690725898,-172.2824193160,-22144.8918576370,9462.1485958767,12103.8042469247,15879.7447635042
561169761976,37823,-2,0,4707.3168698916,7856.0977891261,12548.5700688937,10.4155484804,-6506.5298637064,-3813.0033211022,-6721.5939050519,-20652.0614698239,-9097.5557282741,-3064.3614386770,-5284.1873762673,-176.3099269644,-22147.0455399747,9458.7173053727,12101.3098690760,15873.4783996404
561169761976,37823,-2,0,4707.1221867424,7854.4429823582,12548.5822365906,9.8680021234,-6509.6326263962,-3818.2719338265,-6726.3028037223,-20654.5193445822,-9100.9505156877,-3066.7949780416,-5290.9161126103,-178.0499076101,-22149.4547439456,9454.4707791815,12097.0876782785,15871.2030403345
561169786845,37824,-2,0,4704.2506102922,7850.8656794923,12540.7462398366,3.6381413501,-6512.5407059369,-3830.4396306494,-6729.9287773756,-20655.1398971201,-9100.7314971449,-3068.0482508144,-5294.2622292366,-177.3806842848,-22148.0311234174,9454.4342760910,12096.6131381024,15872.8943501929
561169786845,37824,-2,0,4704.4696288350,7852.3623062015,12533.8593234348,1.7643160393,-6512.6258798147,-3833.1165239505,-6728.7728461774,-20652.4143330318,-9099.8797583673,-3068.2794370540,-5289.2004673583,-175.2270019472,-22144.7336775783,9459.2648517297,12097.6960631196,15877.7370935284
561169786845,37824,-2,0,4709.2758690801,7859.0788748478,12542.0968541839,9.1379403140,-6511.3361039514,-3825.3048625902,-6726.6921700207,-20653.6797735014,-9099.6850752181,-3064.7751403690,-5283.7128360912,-177.3685165880,-22147.2402231239,9458.7781438568,12096.0047532612,15875.4617342225
561169786845,37824,-2,0,4712.1839486207,7862.6318423201,12551.2469621948,13.2992926275,-6512.4920351496,-3817.4932012298,-6725.4997357320,-20654.9817170614,-9101.0478572623,-3063.1325012979,-5284.2968855387,-179.7777205590,-22151.5719231928,9457.6587157491,12094.3621141901,15872.0304437185
561169786845,37824,-2,0,4710.0911047672,7861.3542341537,12550.3830557203,12.6544046959,-6513.6357986510,-3819.4887035088,-6727.7872627347,-20655.9794682009,-9101.9604345240,-3066.0162454449,-5291.2568081214,-179.1206649305,-22151.5475877992,9455.0304932353,12095.3720330264,15871.8357605693
561169786845,37824,-2,0,4707.2195283170,7857.3632295957,12543.3379592599,7.3492888811,-6512.1270042449,-3828.6874823069,-6729.4055664122,-20653.9961336188,-9102.0699437954,-3066.4786179242,-5292.8142733147,-175.8962252724,-22150.2943150264,9455.1034994162,12096.9294982198,15877.7249258316
561169786845,37824,-2,0,4707.0126774710,7855.5380750723,12537.5704709658,4.2586938880,-6511.3726070419,-3832.0944374174,-6726.1324559668,-20650.9420417162,-9099.8067521863,-3067.1965120368,-5286.9981142334,-172.6717856144,-22146.9360307033,9457.2328463603,12099.1196836479,15880.8155208246
561169786845,37824,-2,0,4710.3709617941,7862.0112897821,12543.4718039249,11.6323181627,-6508.0629935060,-3823.2850249175,-6721.5574019614,-20649.7982782149,-9097.8599206947,-3066.0405808386,-5282.5204018025,-172.5136055557,-22146.1086273193,9456.9408216365,12097.3431999117,15872.5171515914
561169820846,37825,-2,0,4713.9604323569,7866.6593499685,12554.5200726401,17.5336511219,-6506.7732176428,-3813.2223396450,-6720.4501415505,-20649.3845765229,-9095.7670768411,-3063.5340352930,-5281.5104829662,-174.5212755315,-22146.7778506446,9460.8953231040,12100.2269440588,15870.7893386425
561169820846,37825,-2,0,4712.1717809239,7863.3984072199,12555.3718114178,17.5458188187,-6506.0674912271,-3813.3561843100,-6723.1392025484,-20652.7306931492,-9095.7549091443,-3062.4754456694,-5286.1098723653,-174.1684123236,-22146.2546396812,9462.1242604831,12101.9912600981,15871.8235928725
561169820846,37825,-2,0,4708.9595089627,7858.8720240018,12544.4330519739,11.0361010184,-6505.5807833542,-3823.2120187366,-6724.9643570718,-20652.9253762984,-9094.0635992859,-3064.4222771611,-5291.5001620578,-171.5158544162,-22145.4759070845,9463.8277380383,12102.3319556092,15875.3765603448
561169820846,37825,-2,0,4705.8567462728,7856.0126152484,12533.9931680998,4.7575694578,-6505.0454046940,-3827.9939235880,-6722.9566870960,-20651.4652526796,-9092.3966248212,-3063.9234015914,-5288.2148839156,-168.5712717850,-22143.4682371088,9465.2878616571,12102.4414648806,15877.7370935284
561169820846,37825,-2,0,4707.0370128646,7857.8377697718,12537.4974647849,7.4222950620,-6503.1472439896,-3820.7906470688,-6722.1049483184,-20651.6964389192,-9091.8369107673,-3061.8062223442,-5283.0314450691,-170.4207617021,-22140.9008530791,9465.2391908698,12101.6627322839,15877.0557025063
561169820846,37825,-2,0,4709.6774030752,7861.7922712393,12546.9761006099,12.3502122753,-6503.8286350117,-3812.4436070483,-6720.5353154283,-20652.2683206699,-9092.5548048799,-3061.5385330141,-5282.3013832597,-174.2414185045,-22138.5281521986,9465.8475757109,12102.1737755505,15873.0403625548
561169820846,37825,-2,0,4710.2979556132,7860.0401228968,12546.9882683067,10.8900886565,-6505.3252617209,-3813.3196812196,-6723.6745812086,-20655.3345802693,-9095.1830273936,-3062.8404765741,-5287.8255176173,-174.7402940743,-22139.8665988492,9468.5488044056,12105.3008736340,15876.4473176652
561169820846,37825,-2,0,4705.7472370014,7853.6885851552,12537.8259925991,2.9932534184,-6510.8128929880,-3826.7041477248,-6729.0770385980,-20656.3688344993,-9097.4583866995,-3066.5394564083,-5294.6150924445,-174.0710707490,-22139.5989095191,9467.8309102930,12105.4833890863,15885.6339287665
561169852016,37826,-2,0,4700.4177857930,7845.7309114330,12524.9160662699,-4.8670787292,-6514.8160652428,-3837.8010872273,-6732.6908445544,-20657.8654612085,-9100.2447892720,-3071.6620567708,-5295.8318621268,-173.4261828174,-22141.0103623505,9467.0156746059,12104.8263334579,15886.4613321505
561169852016,37826,-2,0,4700.1987672502,7846.1446131250,12524.7213831208,-4.1613523134,-6515.5704624458,-3833.4693871583,-6732.5691675862,-20657.7072811498,-9103.2015395999,-3072.5259632452,-5292.2180561704,-176.6749578691,-22142.7746783899,9463.9372473097,12102.1129370663,15879.5865834455
561169852016,37826,-2,0,4701.8414063212,7850.4033070130,12536.7065644914,0.9247449585,-6516.5560458885,-3824.2584406634,-6732.4961614052,-20662.3918444266,-9104.0411106807,-3071.0901750201,-5292.1328822926,-182.9169863393,-22147.4470739699,9459.8732365708,12098.4139572322,15872.0304437185
561169852016,37826,-2,0,4704.5304673191,7851.1942073065,12540.4907182033,2.2388562154,-6516.1910149838,-3821.4963734846,-6734.2604774445,-20663.0854031455,-9105.1727064853,-3070.7008087218,-5296.3915761807,-183.5983773614,-22147.8364402682,9459.3378579106,12098.1827709925,15869.8524259872
561169852016,37826,-2,0,4704.6399765905,7851.1090334287,12537.6556448436,0.9977511395,-6513.8183141033,-3827.0935140231,-6733.9562850240,-20659.2039078590,-9102.7391671207,-3068.5957971714,-5298.2775691882,-179.1815034146,-22144.2591374022,9464.5212967572,12103.0620174185,15878.3576460664
561169852016,37826,-2,0,4705.0415105857,7850.8291764018,12533.6646402856,-2.1050115504,-6511.3969424355,-3832.9340084981,-6731.3523979039,-20655.7726173549,-9098.5291440199,-3064.9576558213,-5292.6925963465,-174.8619710425,-22140.4263129030,9467.2103577551,12105.3982152085,15885.2202270745
561169852016,37826,-2,0,4707.4385468598,7853.3600573410,12536.4997136454,1.4601236188,-6509.8759803327,-3829.6122272655,-6727.0937040158,-20654.7140277313,-9097.5070574868,-3064.5439541293,-5287.6430021650,-175.1418280694,-22139.2460463112,9465.3730355348,12105.2156997562,15881.8011042673
561169852016,37826,-2,0,4710.5169741560,7857.1563787497,12546.6354050989,7.4709658493,-6513.3437739272,-3823.4310372794,-6727.7994304316,-20656.2836606215,-9100.9140125972,-3067.8779030588,-5288.4339024585,-180.0940806764,-22141.0955362283,9462.6596391433,12102.1859432473,15872.9186855865
561169880723,37827,-2,0,4707.3898760725,7854.1631253313,12550.9792728647,7.7508228762,-6515.5096239617,-3821.9100751766,-6732.6786768576,-20662.2823351552,-9103.8707629252,-3069.7395606727,-5294.1405522684,-183.9512405692,-22143.0545354168,9461.2603540087,12098.3044479608,15867.5770666813
