timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
560668855842,28194,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560668889425,28195,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560668925843,28196,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560668960799,28197,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560668981923,28198,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669038380,28199,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669044495,28200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669076270,28201,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669152304,28202,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669184837,28203,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669194924,28204,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669203338,28205,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669242315,28206,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669269956,28207,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669302084,28208,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669332336,28209,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669375811,28210,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669393658,28211,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669432192,28212,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669445458,28213,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669517317,28214,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669543364,28215,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669557139,28216,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669582325,28217,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669611129,28218,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669652117,28219,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669675775,28220,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669709635,28221,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669740861,28222,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669763625,28223,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669807109,28224,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669877455,28225,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669889836,28226,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
560669902235,28227,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
