timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
561268325406,40457,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268331907,40458,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268365648,40459,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268395577,40460,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268426803,40461,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268459515,40462,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268537398,40463,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268544363,40464,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268558089,40465,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268591686,40466,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268627957,40467,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268650439,40468,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268688066,40469,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268710366,40470,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268742014,40471,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268773087,40472,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268840724,40473,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268847986,40474,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268904525,40475,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268911617,40476,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268921767,40477,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561268975489,40478,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561269000893,40479,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561269019537,40480,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561269052090,40481,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561269089392,40482,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561269122125,40483,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561269155349,40484,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561269176649,40485,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561269207840,40486,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561269272913,40487,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
