timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
561268325406,40457,-2,0,6869.8816262331,9382.3771755055,13552.2712121214,1307.1635019918,-6295.4933300093,-3530.2382146338,-6235.7499386086,-20727.6228670944,-8719.6514003472,-2857.3402449315,-5269.3792892337,99.3614122561,-21780.3111577312,9825.0501536210,12169.1204434703,15477.1400110267
561268325406,40457,-2,0,6868.4823410984,9381.3429212756,13552.6119076324,1306.9931542363,-6295.7610193394,-3526.0403592299,-6237.8671178558,-20731.3461823222,-8720.4666360343,-2858.4475053424,-5274.3437095375,98.3149903294,-21778.0601338190,9824.8311350782,12168.7310771719,15475.1810118382
561268325406,40457,-2,0,6864.7955289611,9376.8408734511,13545.1652771768,1301.1891628518,-6297.1724721708,-3535.3121442090,-6241.5782653868,-20732.1735857062,-8720.8560023326,-2858.4231699487,-5279.0769436016,98.9720459578,-21776.4296624447,9827.0334882031,12169.2907912258,15481.0458417069
561268325406,40457,-2,0,6862.0091263886,9371.5722607268,13534.6645548186,1294.8011220197,-6296.5519196328,-3544.4135814325,-6241.8216193233,-20728.7544628989,-8718.1669413348,-2858.0459713472,-5276.3270441196,103.4497583887,-21770.8446896030,9831.7302191768,12172.4908954902,15488.0057642896
561268325406,40457,-2,0,6866.0609694306,9375.5024268006,13534.8714056646,1297.4901830176,-6294.7511005031,-3540.0453782731,-6237.4899192543,-20726.8441344977,-8716.1836067526,-2856.9752140268,-5270.8029097620,104.2041555917,-21768.9586965954,9834.2489324191,12173.7320005662,15489.3077078496
561268325406,40457,-2,0,6870.9888866439,9382.5231878674,13547.8543381747,1306.7863033903,-6292.3783996226,-3528.2427123548,-6235.4092430976,-20726.9171406787,-8714.1637690800,-2853.2518987990,-5267.5541347103,102.6466903983,-21770.6621741506,9833.0078273432,12172.7950879108,15487.5312241135
561268325406,40457,-2,0,6871.9988054802,9385.5286089827,13556.0066950460,1310.4974509213,-6292.2810580480,-3523.1687827797,-6237.2100622274,-20727.8783887277,-8715.1858556131,-2851.1103841581,-5270.7299035811,100.8702066622,-21772.7185149137,9832.2777655338,12173.4643112361,15489.4658879083
561268325406,40457,-2,0,6869.6261045998,9381.3064181851,13548.8399216173,1305.6182044953,-6294.6172558380,-3531.9416921890,-6241.2375698758,-20727.3186746738,-8717.5585564936,-2854.1644760607,-5275.8038331562,102.0261378604,-21771.6842606838,9831.9370700228,12174.1578699550,15494.0896127011
561268331907,40458,-2,0,6863.0677160122,9375.6727745561,13536.7452309753,1298.1715740397,-6296.2355595155,-3542.9899609043,-6242.4300041644,-20725.9558926297,-8718.0209289729,-2856.0626367651,-5275.1832806183,105.7981238755,-21772.5846702487,9830.9393188833,12174.0726960772,15500.3316411712
561268331907,40458,-2,0,6858.6508420655,9371.0368820665,13530.3693578401,1294.9593020784,-6298.4744157309,-3543.1116378725,-6242.2109856216,-20726.6251159549,-8719.6879034376,-2856.9387109363,-5272.1778595030,104.1676525012,-21774.9573711291,9828.5301149123,12172.3448831284,15501.0860383743
561268331907,40458,-2,0,6858.0667926180,9374.6750234166,13536.5870509166,1297.7822077413,-6301.0661351542,-3534.5212439155,-6241.0550544234,-20728.6206182339,-8722.2552874673,-2857.5957665648,-5271.8493316888,99.8724555227,-21777.2327304350,9827.9582331617,12170.3128777589,15497.1558723004
