timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
11333317601,24377,-2,0,26244.7973021274,14440.7320987390,5991.8119527023,12210.1742525509,-45292.1707472449,-11380.0088014120,-50157.3999865046,-55351.5585739789,-7832.2734387468,-37863.4633090246,-51954.3984594976,-22407.8966244649,-35959.9609857403,-9194.5931104371,-11373.8641145164,-1316.9463302375
11333317601,24377,-2,0,26243.2520046308,14437.4224852031,5986.4094953129,12208.5559488734,-45295.0788267856,-11383.0628933146,-50158.5680853996,-55358.2751426251,-7834.6096365368,-37864.5097309513,-51954.9216704610,-22409.6852758979,-35960.5450351878,-9197.4768545841,-11376.3463246683,-1316.4352869709
11333317601,24377,-2,0,26238.0929011779,14432.6405803517,5983.0998817770,12203.8348825061,-45298.4979495928,-11384.9732217158,-50164.0800520604,-55362.8988674179,-7838.5398026106,-37869.3159711964,-51959.9104261584,-22412.6298585291,-35963.8424810269,-9202.4291071910,-11381.1647326102,-1318.8323232450
11333317601,24377,-2,0,26233.6030210502,14429.2579606349,5980.1066283586,12198.3107481485,-45303.3771960188,-11389.0980709388,-50169.2269878165,-55369.6519391546,-7841.4722175450,-37872.6742555195,-51965.8725976016,-22416.9250555076,-35967.1520945627,-9205.5440375777,-11385.0340601999,-1321.3632041842
11333317601,24377,-2,0,26235.9392188402,14427.1407813877,5978.1111260796,12200.5982751512,-45305.7498968993,-11390.2418344401,-50173.7168679441,-55373.2292420205,-7843.7354091540,-37874.6819254953,-51968.7076709614,-22420.5996999481,-35969.1962676289,-9208.0870862137,-11386.3968422441,-1321.8864151476
11333317601,24377,-2,0,26233.5543502630,14428.0898617399,5977.5514120258,12201.7177032589,-45305.7133938088,-11391.5316103034,-50174.4469297535,-55373.4969313507,-7845.5848990711,-37876.4827446251,-51970.1556268833,-22421.5001095130,-35971.5446331158,-9209.6567191039,-11386.7740408456,-1324.4659668741
11333317601,24377,-2,0,26230.1595628493,14427.6396569575,5975.0205310866,12195.4756747888,-45306.8936604006,-11393.9164788806,-50175.6880348295,-55374.7867072139,-7847.3978858977,-37879.0014578675,-51971.6644212894,-22422.6195376207,-35974.1241848422,-9209.6932221943,-11390.0836543814,-1326.4006306689
11333317601,24377,-2,0,26233.2379901456,14428.1020294368,5974.0836184312,12199.8195425546,-45306.3096109531,-11394.4883606313,-50175.8097117977,-55373.6551114094,-7846.7408302693,-37878.2835637549,-51971.3845642624,-22423.1305808873,-35972.9925890377,-9206.9919934996,-11385.8006250997,-1326.6561523022
11333350144,24378,-2,0,26234.0532258327,14427.2502906592,5976.2251330721,12201.7177032589,-45304.7399780630,-11391.2274178828,-50173.8385449124,-55370.4428394481,-7843.6380675795,-37873.7571805368,-51968.7928448391,-22421.0864078210,-35969.0624229639,-9202.3682687069,-11380.7023601309,-1326.7899969672
11333350144,24378,-2,0,26231.6561895586,14428.4305572510,5979.2305541873,12199.2111577134,-45301.1626751970,-11387.1755748407,-50172.2324089317,-55367.5104245138,-7840.2432801659,-37870.1190391867,-51966.7973425602,-22418.2878375517,-35964.0736672665,-9199.2168352298,-11380.7023601309,-1326.5831461213
