timestamp,sequence,battery,flags,IMU-ch1,IMU-ch2,IMU-ch3,IMU-ch4,IMU-ch5,IMU-ch6,IMU-ch7,IMU-ch8,IMU-ch9
561575809423,46986,-2,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
561575818279,46987,-2,0,-0.0033333333,0.0100000000,-0.0011111111,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
561575845871,46988,-2,0,-0.0066666667,0.0033333333,-0.0155555556,0.0000000000,0.0000000000,0.0000000000,-2.2900000000,-0.1300000000,-9.1100000000
561575870429,46989,-2,0,-0.0066666667,0.0044444444,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-2.2600000000,-0.1000000000,-9.1200000000
561575903560,46990,-2,0,0.0000000000,0.0022222222,0.0033333333,35.2500000000,7.0625000000,17.5000000000,-2.2400000000,-0.1100000000,-9.1100000000
561575962052,46991,-2,0,0.0000000000,0.0033333333,0.0088888889,35.2500000000,7.0625000000,17.5000000000,-2.3000000000,-0.0800000000,-9.1000000000
561575974959,46992,-2,0,0.0000000000,0.0022222222,0.0066666667,35.2500000000,7.0625000000,17.5000000000,-2.2500000000,-0.0400000000,-9.0900000000
561576000993,46993,-2,0,-0.0055555556,0.0055555556,-0.0011111111,35.2500000000,7.0625000000,19.7500000000,-2.2900000000,-0.0800000000,-9.0900000000
561576036093,46994,-2,0,-0.0055555556,0.0088888889,-0.0100000000,35.2500000000,7.0625000000,19.7500000000,-2.3400000000,-0.0900000000,-9.1100000000
561576080910,46995,-2,0,-0.0044444444,0.0066666667,-0.0066666667,35.2500000000,7.0625000000,19.7500000000,-2.2900000000,-0.1200000000,-9.1100000000
561576098280,46996,-2,0,0.0000000000,0.0033333333,0.0000000000,35.2500000000,7.0625000000,19.7500000000,-2.2900000000,-0.0800000000,-9.1000000000
561576132284,46997,-2,0,0.0011111111,0.0055555556,0.0011111111,36.4375000000,5.5625000000,19.0000000000,-2.4000000000,-0.1000000000,-9.1200000000
561576154798,46998,-2,0,0.0022222222,0.0000000000,0.0011111111,36.4375000000,5.5625000000,19.0000000000,-2.3000000000,-0.0800000000,-9.0800000000
561576189825,46999,-2,0,0.0000000000,0.0000000000,0.0000000000,36.4375000000,5.5625000000,19.0000000000,-2.2600000000,-0.1000000000,-9.1200000000
561576221068,47000,-2,0,0.0000000000,-0.0011111111,-0.0011111111,34.4375000000,7.0625000000,17.8750000000,-2.3800000000,-0.0800000000,-9.0600000000
561576249800,47001,-2,0,0.0000000000,0.0044444444,-0.0022222222,34.4375000000,7.0625000000,17.8750000000,-2.3000000000,-0.1100000000,-9.0800000000
561576324292,47002,-2,0,0.0022222222,0.0066666667,0.0000000000,34.4375000000,7.0625000000,17.8750000000,-2.3200000000,-0.1100000000,-9.1200000000
561576336079,47003,-2,0,0.0033333333,0.0077777778,0.0011111111,34.8750000000,7.0625000000,18.2500000000,-2.2900000000,-0.0400000000,-9.0700000000
561576369966,47004,-2,0,0.0155555556,0.0011111111,-0.0088888889,34.8750000000,7.0625000000,18.2500000000,-2.3700000000,-0.0600000000,-9.1600000000
561576377284,47005,-2,0,0.0000000000,-0.0055555556,-0.0500000000,34.8750000000,7.0625000000,18.2500000000,-2.3200000000,-0.1500000000,-9.2200000000
561576408389,47006,-2,0,-0.0111111111,-0.0277777778,0.0322222222,34.8750000000,5.9375000000,18.2500000000,-2.2600000000,-0.0300000000,-9.1400000000
561576452138,47007,-2,0,0.0000000000,-0.0288888889,-0.0211111111,34.8750000000,5.9375000000,18.2500000000,-2.2900000000,-0.0500000000,-9.0200000000
561576468697,47008,-2,0,0.0100000000,-0.0122222222,0.0022222222,34.8750000000,5.9375000000,18.2500000000,-2.2600000000,-0.1400000000,-9.0000000000
561576499920,47009,-2,0,0.0066666667,0.0022222222,0.0277777778,36.5000000000,5.1875000000,15.6875000000,-2.2600000000,0.0000000000,-9.1000000000
561576529944,47010,-2,0,0.0044444444,0.0000000000,-0.0200000000,36.5000000000,5.1875000000,15.6875000000,-2.3500000000,-0.0100000000,-9.1800000000
561576561222,47011,-2,0,-0.0022222222,-0.0055555556,-0.0277777778,36.5000000000,5.1875000000,15.6875000000,-2.2600000000,-0.1100000000,-9.1500000000
561576593433,47012,-2,0,-0.0055555556,-0.0088888889,0.0033333333,36.5000000000,5.1875000000,15.6875000000,-2.2700000000,-0.0500000000,-9.1300000000
561576625809,47013,-2,0,0.0000000000,-0.0044444444,-0.0200000000,34.5000000000,7.8125000000,17.5000000000,-2.3600000000,-0.1200000000,-9.0500000000
561576680444,47014,-2,0,-0.0044444444,0.0066666667,0.0022222222,34.5000000000,7.8125000000,17.5000000000,-2.2500000000,-0.1000000000,-9.1600000000
561576722473,47015,-2,0,0.0000000000,-0.0011111111,0.0055555556,34.5000000000,7.8125000000,17.5000000000,-2.2200000000,-0.0500000000,-9.1400000000
561576733464,47016,-2,0,0.0011111111,0.0000000000,-0.0044444444,35.3125000000,5.1875000000,19.3750000000,-2.3300000000,-0.1100000000,-9.0400000000
561576757276,47017,5,0,-0.0022222222,0.0066666667,0.0166666667,35.3125000000,5.1875000000,19.3750000000,-2.2600000000,-0.0600000000,-9.1100000000
561576789816,47018,5,0,-0.0033333333,0.0055555556,0.0000000000,35.3125000000,5.1875000000,19.3750000000,-2.2500000000,-0.0500000000,-9.1200000000
561576843480,47019,5,0,-0.0033333333,0.0088888889,-0.0011111111,35.6875000000,5.9375000000,19.3750000000,-2.2700000000,-0.1100000000,-9.1300000000
561576848343,47020,5,0,0.0011111111,0.0033333333,0.0022222222,35.6875000000,5.9375000000,19.3750000000,-2.3200000000,-0.1100000000,-9.1200000000
561576877404,47021,5,0,0.0100000000,0.0022222222,0.0000000000,35.6875000000,5.9375000000,19.3750000000,-2.2700000000,-0.0900000000,-9.1100000000
561576912234,47022,5,0,0.0088888889,0.0000000000,0.0022222222,36.1250000000,6.3125000000,18.6250000000,-2.2700000000,-0.0800000000,-9.0800000000
561576937288,47023,5,0,0.0000000000,0.0044444444,-0.0100000000,36.1250000000,6.3125000000,18.6250000000,-2.3100000000,-0.0500000000,-9.1000000000
561576967308,47024,5,0,-0.0022222222,0.0022222222,-0.0122222222,36.1250000000,6.3125000000,18.6250000000,-2.2500000000,-0.0800000000,-9.1000000000
561577002496,47025,5,0,-0.0033333333,0.0033333333,-0.0100000000,36.1250000000,7.8125000000,18.6250000000,-2.2500000000,-0.0800000000,-9.1200000000
561577067477,47026,5,0,-0.0055555556,0.0011111111,-0.0011111111,36.1250000000,7.8125000000,18.6250000000,-2.3200000000,-0.1100000000,-9.1100000000
561577082111,47027,5,0,0.0000000000,0.0022222222,0.0011111111,36.1250000000,7.8125000000,18.6250000000,-2.2800000000,-0.0900000000,-9.1000000000
561577093645,47028,5,0,0.0000000000,0.0022222222,0.0066666667,36.1250000000,7.8125000000,18.6250000000,-2.2400000000,-0.0700000000,-9.1000000000
561577126130,47029,5,0,0.0000000000,0.0000000000,0.0000000000,34.9375000000,6.6875000000,18.6250000000,-2.2800000000,-0.0800000000,-9.1200000000
561577154923,47030,5,0,-0.0033333333,0.0033333333,-0.0033333333,34.9375000000,6.6875000000,18.6250000000,-2.2700000000,-0.1000000000,-9.0900000000
561577189942,47031,5,0,-0.0011111111,0.0033333333,-0.0055555556,34.9375000000,6.6875000000,18.6250000000,-2.2700000000,-0.0700000000,-9.1000000000
561577218800,47032,5,0,-0.0011111111,0.0100000000,-0.0088888889,35.7500000000,5.5625000000,18.2500000000,-2.2500000000,-0.1200000000,-9.1200000000
561577254954,47033,5,0,0.0000000000,0.0122222222,0.0177777778,35.7500000000,5.5625000000,18.2500000000,-2.2800000000,-0.0700000000,-9.0400000000
561577321183,47034,5,0,0.0111111111,0.0122222222,0.0044444444,35.7500000000,5.5625000000,18.2500000000,-2.3300000000,0.0000000000,-9.2200000000
561577329588,47035,5,0,-0.0055555556,0.0000000000,-0.0477777778,35.3125000000,7.0625000000,17.8750000000,-2.2500000000,-0.1800000000,-9.2100000000
561577342388,47036,5,0,-0.0177777778,-0.0166666667,0.0466666667,35.3125000000,7.0625000000,17.8750000000,-2.2600000000,-0.1100000000,-9.1200000000
561577381055,47037,5,0,-0.0022222222,-0.0177777778,0.0044444444,35.3125000000,7.0625000000,17.8750000000,-2.2500000000,-0.0400000000,-9.0100000000
561577447448,47038,5,0,0.0044444444,0.0011111111,-0.0255555556,35.7500000000,6.3125000000,17.8750000000,-2.2300000000,-0.1700000000,-9.0100000000
561577457030,47039,5,0,0.0055555556,0.0100000000,0.0500000000,35.7500000000,6.3125000000,17.8750000000,-2.3500000000,-0.0200000000,-9.0600000000
561577464518,47040,5,0,0.0055555556,0.0122222222,-0.0300000000,35.7500000000,6.3125000000,17.8750000000,-2.2900000000,0.0100000000,-9.1800000000
