timestamp,sequence,EEG-imp-ch1,EEG-imp-ch2,EEG-imp-ch3,EEG-imp-ch4,EEG-imp-ch5,EEG-imp-ch6,EEG-imp-ch7,EEG-imp-ch8,EEG-imp-ch9,EEG-imp-ch10,EEG-imp-ch11,EEG-imp-ch12,EEG-imp-ch13,EEG-imp-ch14,EEG-imp-ch15,EEG-imp-ch16
561440130002,44684,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440162348,44685,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440196236,44686,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440231230,44687,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440258673,44688,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440289852,44689,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440380112,44690,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440382697,44691,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440398971,44692,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440411533,44693,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440448761,44694,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440475011,44695,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440510186,44696,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440537669,44697,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440566499,44698,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440605222,44699,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440635294,44700,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440696202,44701,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440718901,44702,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440735128,44703,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440756277,44704,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440787776,44705,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440817445,44706,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440847686,44707,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440880203,44708,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440913875,44709,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440952702,44710,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561440992340,44711,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441013625,44712,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441038612,44713,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441088642,44714,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441111507,44715,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441126663,44716,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441158501,44717,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441190364,44718,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441223940,44719,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441256476,44720,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441288927,44721,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441319154,44722,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441346672,44723,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441380443,44724,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441456546,44725,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441465038,44726,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441482839,44727,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441503808,44728,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441533642,44729,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441565679,44730,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441599352,44731,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441634963,44732,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
561441672612,44733,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
