timestamp,sequence,battery,flags,Photodiode-ch1
2205047309,6824,-2,0,96774.1935483871
2205047309,6824,-2,0,9677.4193548387
2205047309,6824,-2,0,3225.8064516129
2205047309,6824,-2,0,3225.8064516129
2205047309,6824,-2,0,3225.8064516129
2205047309,6824,-2,0,3225.8064516129
2205047309,6824,-2,0,3225.8064516129
2205047309,6824,-2,0,3225.8064516129
2205073631,6825,-2,0,100000.0000000000
2205073631,6825,-2,0,9677.4193548387
2205073631,6825,-2,0,3225.8064516129
2205073631,6825,-2,0,6451.6129032258
2205073631,6825,-2,0,3225.8064516129
2205073631,6825,-2,0,3225.8064516129
2205073631,6825,-2,0,3225.8064516129
2205073631,6825,-2,0,3225.8064516129
2205098438,6826,-2,0,100000.0000000000
2205098438,6826,-2,0,9677.4193548387
2205098438,6826,-2,0,3225.8064516129
2205098438,6826,-2,0,9677.4193548387
2205098438,6826,-2,0,6451.6129032258
2205098438,6826,-2,0,3225.8064516129
2205098438,6826,-2,0,3225.8064516129
2205098438,6826,-2,0,3225.8064516129
2205130041,6827,-2,0,100000.0000000000
2205130041,6827,-2,0,9677.4193548387
2205130041,6827,-2,0,3225.8064516129
2205130041,6827,-2,0,6451.6129032258
2205130041,6827,-2,0,3225.8064516129
2205130041,6827,-2,0,3225.8064516129
2205130041,6827,-2,0,3225.8064516129
2205130041,6827,-2,0,3225.8064516129
2205160960,6828,-2,0,100000.0000000000
2205160960,6828,-2,0,9677.4193548387
2205160960,6828,-2,0,3225.8064516129
2205160960,6828,-2,0,9677.4193548387
2205160960,6828,-2,0,6451.6129032258
2205160960,6828,-2,0,3225.8064516129
2205160960,6828,-2,0,3225.8064516129
2205160960,6828,-2,0,3225.8064516129
2205234731,6829,-2,0,100000.0000000000
2205234731,6829,-2,0,9677.4193548387
2205234731,6829,-2,0,3225.8064516129
2205234731,6829,-2,0,9677.4193548387
2205234731,6829,-2,0,6451.6129032258
2205234731,6829,-2,0,3225.8064516129
2205234731,6829,-2,0,3225.8064516129
2205234731,6829,-2,0,3225.8064516129
2205244758,6830,-2,0,100000.0000000000
2205244758,6830,-2,0,9677.4193548387
2205244758,6830,-2,0,3225.8064516129
2205244758,6830,-2,0,6451.6129032258
2205244758,6830,-2,0,3225.8064516129
2205244758,6830,-2,0,3225.8064516129
2205244758,6830,-2,0,3225.8064516129
2205244758,6830,-2,0,3225.8064516129
2205252117,6831,-2,0,100000.0000000000
2205252117,6831,-2,0,9677.4193548387
2205252117,6831,-2,0,3225.8064516129
2205252117,6831,-2,0,6451.6129032258
2205252117,6831,-2,0,3225.8064516129
2205252117,6831,-2,0,3225.8064516129
2205252117,6831,-2,0,3225.8064516129
2205252117,6831,-2,0,3225.8064516129
2205284709,6832,-2,0,100000.0000000000
2205284709,6832,-2,0,9677.4193548387
2205284709,6832,-2,0,3225.8064516129
2205284709,6832,-2,0,6451.6129032258
2205284709,6832,-2,0,3225.8064516129
2205284709,6832,-2,0,3225.8064516129
2205284709,6832,-2,0,3225.8064516129
2205284709,6832,-2,0,3225.8064516129
2205339795,6833,-2,0,100000.0000000000
2205339795,6833,-2,0,9677.4193548387
2205339795,6833,-2,0,3225.8064516129
2205339795,6833,-2,0,6451.6129032258
2205339795,6833,-2,0,3225.8064516129
2205339795,6833,-2,0,3225.8064516129
2205339795,6833,-2,0,3225.8064516129
2205339795,6833,-2,0,3225.8064516129
2205351433,6834,-2,0,100000.0000000000
2205351433,6834,-2,0,9677.4193548387
